,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,H,sigmaE,sigmaB,s,xi,xieff
5440,4.618441023816701,-0.12661014465550294,1.0,375.5086397189274,2.9907622461196287e+24,85.48942006066645,55.514189408774435,1.2867854084586588e+24,2000.367827763753,204.1386357838659,-597.1947484123172,0.3010686673569858,0.0,0.8433290556970465,0.0,-5.25669715844997,-3.8561378390421375
5441,4.618233604511073,-0.12660999470423095,1.0,375.5928781034088,2.991558681956567e+24,85.49105831350171,55.51468262461472,1.2874202279438043e+24,2000.5512643646432,204.1503598750095,-597.24081137935,0.3010555343229006,0.0,0.8434128817095189,0.0,-5.256920246832015,-3.8561606102313695
5442,4.618046176480513,-0.1266098591903258,1.0,375.6690076626929,2.9928911178459337e+24,85.49253867159904,55.51512828582881,1.2879941090744122e+24,2000.717281985825,204.16153574764527,-597.2825082619227,0.3010436670769252,0.0,0.8434880598979428,0.0,-5.257121849617476,-3.856182131987728
5443,4.617332618261441,-0.12660934314354058,1.0,375.9589259860968,2.997968397050401e+24,85.49817456502575,55.51682480853897,1.2901810749250863e+24,2001.3492214949797,204.204069801039,-597.4412155715064,0.30099848733778056,0.0,0.8437742902624938,0.0,-5.257889510648087,-3.856264044478202
5444,4.617126578856548,-0.12660919409676785,1.0,376.04266476352495,2.999435801105524e+24,85.49980192933435,55.517314632119245,1.2908131908384095e+24,2001.5316619967193,204.2163474487887,-597.4870312492619,0.3009854417553313,0.0,0.8438569446937865,0.0,-5.258111212887477,-3.8562876898418823
5445,4.616920539694222,-0.12660904503285128,1.0,376.1264150163131,3.0002444487829654e+24,85.50142929364296,55.51780443446963,1.2914455890356113e+24,2001.7137932903975,204.22799656323522,-597.5327578575136,0.3009723962029367,0.0,0.8439402146060805,0.0,-5.258332933109029,-3.8563103136708055
5446,4.616635361440019,-0.12660883868529854,1.0,376.2423522567939,3.0022773039601876e+24,85.50368172739692,55.518482334518545,1.2923213568715787e+24,2001.9662639748938,204.24498411121496,-597.5961556994065,0.3009543399140904,0.0,0.8440546239280899,0.0,-5.258639845559295,-3.8563430317485494
5447,4.616120115497281,-0.1266084657825825,1.0,376.45187650234374,3.005953094907225e+24,85.50775132243336,55.51970703042492,1.2939050271063415e+24,2002.4223467068136,204.27566759876484,-597.7106759493741,0.300921716779073,0.0,0.8442613452666224,0.0,-5.259194448382665,-3.856402130328645
5448,4.615869311101594,-0.12660828422685594,1.0,376.55389128713216,3.007743711595e+24,85.50973226876233,55.520303124466544,1.2946765461095246e+24,2002.6443203753292,204.29059920155996,-597.7664094499545,0.3009058369682714,0.0,0.8443619759636097,0.0,-5.259464451673547,-3.856430890625274
5449,4.615673927493417,-0.12660814277208735,1.0,376.6333752746651,3.008497846654047e+24,85.51127548308291,55.5207674771179,1.2952778721992363e+24,2002.8169443014062,204.30162231371725,-597.8097410494945,0.3008934661685874,0.0,0.844440966978728,0.0,-5.259674810500461,-3.8564523049881667
5450,4.615495275035775,-0.12660801341677325,1.0,376.706062029894,3.0097743766493086e+24,85.51268654989894,55.52119204992257,1.2958279287195177e+24,2002.9750347403601,204.31225499332047,-597.8494322049162,0.30088215472130636,0.0,0.84451265239067,0.0,-5.259867170173509,-3.8564727861281938
5451,4.614771987324438,-0.1266074895789225,1.0,377.00042608405056,3.0149471456873226e+24,85.51839937318724,55.52291080569321,1.298057055563314e+24,2003.6149665732669,204.35528830135587,-598.0100870534734,0.3008363596047981,0.0,0.8448028954477054,0.0,-5.260646092831162,-3.856555682088418
5452,4.614259779484115,-0.12660711848540337,1.0,377.2089705614011,3.0169679233751576e+24,85.52244501529456,55.524127816336005,1.2996377664908022e+24,2004.067304569099,204.3841940458904,-598.1236110445066,0.3008039291671049,0.0,0.8450099765777358,0.0,-5.261197835578704,-3.8566118334651653
5453,4.613747573145318,-0.12660674728570057,1.0,377.4175847532543,3.0206393382525525e+24,85.5264906574019,55.52534469577724,1.3012202316092597e+24,2004.5202809818093,204.41464220295236,-598.2373115385918,0.3007714989186693,0.0,0.8452155507436536,0.0,-5.2617496895847795,-3.8566704952755377
5454,4.612186536019228,-0.12660561532848202,1.0,378.0538007619837,3.0318517160374606e+24,85.5388205224129,55.52905255843778,1.306053933332341e+24,2005.9002623145168,204.5073692635956,-598.5836459175853,0.3006726627208761,0.0,0.8458421694382703,0.0,-5.263432256477453,-3.8568491607879523
5455,4.611729336787675,-0.12660528361001358,1.0,378.2402589201755,3.035142214231217e+24,85.54243173530654,55.53013829916696,1.3074727393706306e+24,2006.304278775472,204.53450766521658,-598.6850274278127,0.3006437155698835,0.0,0.8460257219439934,0.0,-5.263925248280495,-3.8569014554493126
5456,4.611272138754181,-0.12660495180679784,1.0,378.4267735751099,3.036956747832046e+24,85.54604294820017,55.53122393536207,1.3088929498770928e+24,2006.7075708953114,204.56025268476742,-598.7861979313074,0.30061476856834407,0.0,0.8462106423388619,0.0,-5.264418328885865,-3.8569514795875453
5457,4.610633725489604,-0.12660448834658347,1.0,378.68730882011255,3.0415606472025613e+24,85.55108551899943,55.53273970470459,1.3108784340710432e+24,2007.271498974666,204.59811818490033,-598.9276854583397,0.3005743482451292,0.0,0.8464669852924488,0.0,-5.265106997892122,-3.857024454863326
5458,4.6092895867072095,-0.1266035120140041,1.0,379.2362019796042,3.0512729900594496e+24,85.56170239350443,55.53593041307976,1.3150677447496525e+24,2008.4583653228808,204.6777847732942,-599.2254237404941,0.30048924628379003,0.0,0.8470067781014494,0.0,-5.266557521597477,-3.85717800373361
5459,4.609002420194818,-0.12660330333079164,1.0,379.35353143588515,3.053351335074794e+24,85.5639706303368,55.53661197323604,1.315964348037114e+24,2008.7118526536617,204.69479503128085,-599.2890063623636,0.3004710648865009,0.0,0.8471221151913624,0.0,-5.266867517618311,-3.8572107915848877
5460,4.608810664115495,-0.12660316396326318,1.0,379.4318906849644,3.054101580556584e+24,85.56548525262406,55.53706706421334,1.3165633678322644e+24,2008.880825884527,204.70555978016586,-599.3313791954524,0.30045892423392,0.0,0.8471997151181645,0.0,-5.267074537978162,-3.857231716237604
5461,4.608634708632666,-0.126603036066265,1.0,379.50380204815775,3.0553761158852407e+24,85.5668750723268,55.537484640204624,1.317113247886041e+24,2009.0361191235506,204.7159790541251,-599.3703291716682,0.30044778397635796,0.0,0.8472703900153131,0.0,-5.2672645139324485,-3.857251800904776
5462,4.6079515489171134,-0.12660253937653526,1.0,379.7830807258025,3.0603288159030964e+24,85.57227115978871,55.539105766026765,1.319250185837521e+24,2009.6389571205586,204.75642010615294,-599.5215210887081,0.30040453123624755,0.0,0.8475448077088242,0.0,-5.268002235832249,-3.857329759919613
5463,4.607738866780251,-0.12660238470733626,1.0,379.8700513310255,3.0618720692745944e+24,85.57395108080628,55.5396104106021,1.3199161062997575e+24,2009.8266012169097,204.76900619975194,-599.5685792572133,0.30039106577309993,0.0,0.8476302454033342,0.0,-5.268231945476918,-3.8573540233559074
5464,4.6075476005618246,-0.12660224559660133,1.0,379.9482747892908,3.06262234236244e+24,85.57546184479345,55.540064221459,1.3205152344941464e+24,2009.995060461054,204.7797333567799,-599.6108154334478,0.3003789562212766,0.0,0.8477076611565694,0.0,-5.268438541319568,-3.857374877239021
5465,4.607371979556693,-0.12660211785162476,1.0,380.0201085542463,3.063897650318794e+24,85.57684903261864,55.54048089577794,1.3210655739283232e+24,2010.1499827028222,204.79012312048505,-599.6496652276097,0.3003678372196048,0.0,0.8477782148417026,0.0,-5.268628251926631,-3.857394907688987
5466,4.60665727018721,-0.1266015978483431,1.0,380.31252833511576,3.0690922503415537e+24,85.58249436343387,55.542176443859766,1.3233074041565533e+24,2010.7803485084216,204.83239184590235,-599.8077317616531,0.30032258730930245,0.0,0.8480653597874493,0.0,-5.26940043798454,-3.857476400925639
5467,4.606272025381843,-0.126601317467498,1.0,380.47020658935986,3.070636513362552e+24,85.58553733633859,55.54309028024552,1.324517243325344e+24,2011.1195112892901,204.8540056914369,-599.8927523620027,0.3002981966407902,0.0,0.8482212890146936,0.0,-5.269816755632052,-3.857518416009792
5468,4.605886781429759,-0.12660103702623454,1.0,380.62792427992935,3.073441719526959e+24,85.58858030924331,55.5440040424113,1.3257280901989978e+24,2011.4591664825466,204.8767730398876,-599.9779102828935,0.30027380607999277,0.0,0.8483760877787541,0.0,-5.2702331365072554,-3.857562316407904
5469,4.6046285459987475,-0.12660012065869886,1.0,381.14331567664556,3.082618692484181e+24,85.59851893228897,55.54698795471906,1.3296898544030234e+24,2012.5681550771114,204.9510887204116,-600.2559218152377,0.3001941450618168,0.0,0.8488817331821386,0.0,-5.2715935146165585,-3.8577056238195304
5470,4.604332202226224,-0.12659990473794755,1.0,381.26476333874655,3.084783420170869e+24,85.60085972014673,55.54769062356991,1.3306245143847825e+24,2012.8292695670202,204.96858195361344,-600.3213731319638,0.30017538311752434,0.0,0.8490008380693893,0.0,-5.271914015030227,-3.8577393594473115
5471,4.604137256329574,-0.12659976267756817,1.0,381.3446690811523,3.0855682245992456e+24,85.60239957917291,55.54815284184035,1.3312396955094453e+24,2013.0007484417235,204.979501598625,-600.3643452084141,0.30016304083325374,0.0,0.8490797679786685,0.0,-5.272124872791082,-3.8577605899306406
5472,4.603942310651689,-0.12659962060169347,1.0,381.4245849225824,3.086993506212196e+24,85.60393943819909,55.54861504110543,1.3318551357354085e+24,2013.1724888810293,204.99100534757247,-600.4073910691519,0.30015069857677024,0.0,0.8491581245814179,0.0,-5.272335746759589,-3.857782776188663
5473,4.603173470993683,-0.12659906012078756,1.0,381.7398603792509,3.0926200037929885e+24,85.61001245292168,55.5504377129114,1.334284884185292e+24,2013.8496842271122,205.03635875677583,-600.5771149049874,0.30010202250185164,0.0,0.8494671744112864,0.0,-5.273167565873637,-3.857870249098564
5474,4.602970277935943,-0.12659891195318995,1.0,381.8232093042799,3.0934243269416803e+24,85.6116174662326,55.55091937032843,1.3349277071939933e+24,2014.0283303408028,205.04771669926214,-600.6218753187585,0.3000891581633358,0.0,0.8495494708135118,0.0,-5.273387446252028,-3.857892338043037
5475,4.602785844669268,-0.12659877745042528,1.0,381.89887284971957,3.094775861603495e+24,85.61307429837912,55.55135654135542,1.3355114264939882e+24,2014.190735865543,205.05859068618503,-600.662574542734,0.30007748153749414,0.0,0.8496236147166039,0.0,-5.273587041660729,-3.857913312390169
5476,4.602045934648339,-0.1265982377107302,1.0,382.2025106467542,3.1002029262432457e+24,85.6189188382158,55.55311021925875,1.3378555381799557e+24,2014.8421584649955,205.10220036118795,-600.8258118501562,0.30003063733170177,0.0,0.8499210856686931,0.0,-5.274387927372243,-3.8579974326757718
5477,4.601524115051574,-0.1265978569249344,1.0,382.4167396974165,3.102314364831104e+24,85.62304069955397,55.55434683585675,1.3395109759041176e+24,2015.3007210753553,205.13137568301562,-600.9406848610513,0.2999976006956571,0.0,0.8501324341460863,0.0,-5.274952892596878,-3.8580541704492095
5478,4.601002297024585,-0.1265974760279037,1.0,382.6310410942557,3.106150532368173e+24,85.62716256089213,55.55558331628272,1.3411682794067177e+24,2015.7599218509115,205.1621035840251,-601.0557342666709,0.29996456425743595,0.0,0.8503422597371504,0.0,-5.275517974152068,-3.8581134519842952
5479,4.599418231509762,-0.1265963190626542,1.0,383.2820301415167,3.1178201942611096e+24,85.63967523335464,55.55933604719447,1.3462107787204412e+24,2017.1533327263323,205.25531184633664,-601.4047906099571,0.2998642772455394,0.0,0.8509793186627889,0.0,-5.277234096769082,-3.8582932904822806
5480,4.598980968046838,-0.1265959995127765,1.0,383.4618453247422,3.1210479304395413e+24,85.64312923595125,55.56037173137819,1.3476057501821623e+24,2017.5378170274032,205.28102202029302,-601.501091902713,0.2998365943026565,0.0,0.8511551976673427,0.0,-5.277708004888734,-3.8583429009611887
5481,4.598770396851625,-0.12659584560023296,1.0,383.5484563560109,3.121888343372426e+24,85.64479256910573,55.56087044843935,1.3482779917767422e+24,2017.7226457826587,205.29275626100932,-601.5473730919966,0.29982326316402785,0.0,0.8512405326258573,0.0,-5.277936252522151,-3.8583657301371703
5482,4.598580580455165,-0.1265957068422564,1.0,383.6265410589521,3.1232909614077206e+24,85.64629195875462,55.56131999132744,1.348884236815469e+24,2017.8895156168792,205.30391252536467,-601.5891655031894,0.29981124601348635,0.0,0.8513168877128229,0.0,-5.278142019585957,-3.858387258828036
5483,4.597903448364091,-0.12659521172945506,1.0,383.90517034225473,3.1282988199837313e+24,85.65164074531307,55.562923503042335,1.3510489235777052e+24,2018.4846898769135,205.34369769992634,-601.7382171523948,0.2997683773338621,0.0,0.85158928653402,0.0,-5.278876179977355,-3.858464036928696
5484,4.597626825720846,-0.12659500941091642,1.0,384.0190311618227,3.1303465683503103e+24,85.65382584268369,55.56357850700194,1.3519341558559468e+24,2018.7277858132406,205.35994512736087,-601.7990923929506,0.2997508646275901,0.0,0.8517005749292205,0.0,-5.279176157181307,-3.8584953928616246
5485,4.597350203519722,-0.12659480706103318,1.0,384.13291266024083,3.131475239837482e+24,85.6560109400543,55.564233472694646,1.3528199163865418e+24,2018.9704660455914,205.3753627624234,-601.8598475248997,0.29973335197628137,0.0,0.8518126808657449,0.0,-5.279476167163862,-3.8585253866628806
5486,4.596974313044975,-0.1265945320453695,1.0,384.2876943353285,3.134261159352588e+24,85.65898018414696,55.56512341884954,1.3540243891478473e+24,2019.3007181727035,205.3974302604799,-601.9425406566212,0.2997095548030057,0.0,0.8519639192139344,0.0,-5.279883891613752,-3.858567978322437
5487,4.596193748509596,-0.126593960767948,1.0,384.6092294743674,3.140052956345775e+24,85.66514606101266,55.566971238711865,1.3565286953489933e+24,2019.986356318022,205.4432357209194,-602.1142060833462,0.29966013836436134,0.0,0.8522780034738607,0.0,-5.280730757973741,-3.8586563904488167
5488,4.595933909911875,-0.12659377054198798,1.0,384.7162996349046,3.141982947938945e+24,85.6671985980481,55.56758628536181,1.3573632804066884e+24,2020.214548857788,205.45847790107746,-602.1713351273847,0.2996436883981582,0.0,0.8523825655194549,0.0,-5.281012726262304,-3.858685811792421
5489,4.59573377831906,-0.12659362400802004,1.0,384.79877896153596,3.1427865957876866e+24,85.66877949502103,55.568059981146774,1.3580064099831378e+24,2020.3900036173404,205.46960510717702,-602.2152496072914,0.29963101840315126,0.0,0.8524637047787867,0.0,-5.281229922501268,-3.8587074658445886
5490,4.595551531590752,-0.12659349055469732,1.0,384.8738970384304,3.1441413903811737e+24,85.67021911590079,55.56849132791212,1.358592308008928e+24,2020.5500269617949,205.48029218788488,-602.2553096504871,0.2996194806817275,0.0,0.852537047494027,0.0,-5.2814277240359075,-3.8587280959038512
5491,4.594817437926482,-0.12659295286244462,1.0,385.1765632716703,3.149603482866518e+24,85.6760179545294,55.57022863818259,1.3609546558504193e+24,2021.1944886450299,205.52332555521104,-602.4166327960644,0.2995730066174342,0.0,0.8528324932900977,0.0,-5.282224619127171,-3.8588111698987557
5492,4.594298758188145,-0.1265925728169574,1.0,385.3905026419865,3.1517324679044324e+24,85.68011518510296,55.571455990594885,1.3626260523167263e+24,2021.648996436102,205.55217077750748,-602.5303702470658,0.2995401701122058,0.0,0.8530427843512164,0.0,-5.282787813131067,-3.8588673018492714
5493,4.5937800800071695,-0.12659219266098792,1.0,385.60451348569103,3.1556004929576465e+24,85.68421241567653,55.572683208468845,1.3642993178843564e+24,2022.1041332737643,205.58254893783004,-602.6442816557151,0.2995073338032316,0.0,0.8532515683617184,0.0,-5.283351122553633,-3.8589259548509243
5494,4.592202778012913,-0.12659103591912652,1.0,386.25575867304775,3.167387582843646e+24,85.69667218247893,55.576414377918475,1.3693992582736647e+24,2023.4876355797119,205.6748580860671,-602.9904919502698,0.29940747907815535,0.0,0.8538865784347701,0.0,-5.2850648683228965,-3.859104199164266
5495,4.591742175202824,-0.12659069793304462,1.0,386.44605915291237,3.170836583557547e+24,85.70031069780984,55.577503723572875,1.370891820215137e+24,2023.8914830038148,205.7017940090038,-603.0915367656046,0.29937831972841056,0.0,0.8540720412965765,0.0,-5.285565519903249,-3.859156215997456
5496,4.591385735450597,-0.12659043632032724,1.0,386.59336366570267,3.1723081567745484e+24,85.70312638748013,55.57834664824713,1.3720478659174007e+24,2024.2034528653348,205.72157292205017,-603.1695711475215,0.299355754673862,0.0,0.8542166152741767,0.0,-5.285953015094167,-3.859194715082836
5497,4.591029296435065,-0.12659017465532296,1.0,386.7407019333766,3.1749812156386894e+24,85.70594207715041,55.579189509385316,1.3732047992418948e+24,2024.5158740222187,205.74240480208263,-603.247731663127,0.2993331897123445,0.0,0.8543601523955449,0.0,-5.286340564880834,-3.859234948533087
5498,4.589841639479513,-0.12658930240447197,1.0,387.2318766516915,3.1839014671794663e+24,85.71532401417699,55.58199748182399,1.377066139201785e+24,2025.5565456831184,205.8117773765371,-603.5080547578784,0.2992580034544911,0.0,0.8548384728200237,0.0,-5.287632283146386,-3.8593689402245968
