,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,kS,H,sigmaE,sigmaB,s,xi,xieff
5082,0.6946426488521732,-0.10546625601122459,1.0,30526.741456097272,1.023800963932215e+27,117.89060806220259,61.222807547747415,3.879068819673294e+26,1064.4439850475649,8446.06015474403,-2985.5060334466116,1.023800963932215e+27,0.06213715225556263,6.461626211116634,0.0,0.0,-21.216424510704677,-21.216424510704677
5083,0.6946426482213113,-0.10546625599579504,1.0,30526.74145185425,1.0238009641376409e+27,117.89060806818424,61.2228075481191,3.879068821115086e+26,1064.4439836024715,8446.060153939614,-2985.5060312786377,1.0238009641376409e+27,0.06213715222209063,6.4616262142807885,0.0,0.0,-21.216424519029594,-21.216424519029594
5084,0.6946426476526136,-0.10546625598188589,1.0,30526.74144802933,1.0238009645459319e+27,117.89060807357646,61.222807548454156,3.879068822414793e+26,1064.4439823002178,8446.060153216134,-2985.5060293244414,1.0238009645459319e+27,0.062137152191916914,6.461626217133801,0.0,0.0,-21.216424526534187,-21.216424526534187
5085,0.6946426471301005,-0.10546625596910632,1.0,30526.741444515035,1.0238009646906444e+27,117.89060807853078,61.222807548762006,3.879068823608963e+26,1064.4439811032648,8446.060152549684,-2985.5060275287938,1.0238009646906444e+27,0.062137152164193625,6.461626219754449,0.0,0.0,-21.21642453342933,-21.21642453342933
5086,0.6946426466226814,-0.10546625595669591,1.0,30526.74144110226,1.0238009648280024e+27,117.89060808334197,61.22280754906096,3.8790688247686256e+26,1064.4439799408824,8446.060151902462,-2985.506025785016,1.0238009648280024e+27,0.062137152137271195,6.461626222299383,0.0,0.0,-21.216424540125285,-21.216424540125285
5087,0.6946426461364803,-0.10546625594480447,1.0,30526.74143783219,1.0238009649863255e+27,117.89060808795199,61.222807549347415,3.879068825879805e+26,1064.4439788271586,8446.060151282503,-2985.5060241141728,1.0238009649863255e+27,0.06213715211147455,6.46162622473798,0.0,0.0,-21.216424546541244,-21.216424546541244
5088,0.6946426456680351,-0.10546625593334728,1.0,30526.741434681542,1.0238009651417971e+27,117.89060809239365,61.222807549623404,3.879068826950386e+26,1064.4439777541133,8446.060150685207,-2985.5060225043503,1.0238009651417971e+27,0.06213715208661998,6.461626227087524,0.0,0.0,-21.216424552722895,-21.216424552722895
5089,0.6946426450086861,-0.105466255917221,1.0,30526.741430246922,1.0238009653606226e+27,117.8906080986454,61.22280755001187,3.8790688284572796e+26,1064.443976243774,8446.060149844498,-2985.5060202384825,1.0238009653606226e+27,0.06213715205163652,6.461626230394572,0.0,0.0,-21.216424561423736,-21.216424561423736
5090,0.6946426441460416,-0.10546625589612253,1.0,30526.74142444499,1.0238009656469195e+27,117.89060810682474,61.222807550520116,3.879068830428793e+26,1064.443974267755,8446.060148744575,-2985.506017273985,1.0238009656469195e+27,0.06213715200586669,6.461626234721276,0.0,0.0,-21.216424572807288,-21.216424572807288
5091,0.6946426435909213,-0.10546625588254546,1.0,30526.741420711387,1.0238009658276847e+27,117.89060811208823,61.22280755084717,3.879068831697465e+26,1064.4439729961605,8446.060148036737,-2985.506015366299,1.0238009658276847e+27,0.062137151976413355,6.461626237505542,0.0,0.0,-21.216424580132713,-21.216424580132713
5092,0.6946426431499965,-0.10546625587176137,1.0,30526.741417745834,1.02380096609338e+27,117.89060811626895,61.22280755110695,3.8790688327051754e+26,1064.4439719863913,8446.060147475426,-2985.50601385113,1.02380096609338e+27,0.06213715195301895,6.461626239717402,0.0,0.0,-21.216424585951202,-21.216424585951202
5093,0.6946426427090716,-0.10546625586097727,1.0,30526.74141478028,1.0238009662369577e+27,117.89060812044967,61.222807551366735,3.879068833712886e+26,1064.4439709763801,8446.0601469132,-2985.50601233588,1.0238009662369577e+27,0.06213715192962454,6.4616262419289106,0.0,0.0,-21.216424591769698,-21.216424591769698
5094,0.6946426422793426,-0.105466255850467,1.0,30526.74141189003,1.0238009663795752e+27,117.89060812452423,61.222807551619916,3.8790688346949905e+26,1064.4439699920201,8446.06014636527,-2985.506010859106,1.0238009663795752e+27,0.062137151906824166,6.461626244084268,0.0,0.0,-21.21642459744044,-21.21642459744044
5095,0.694642641668717,-0.10546625583553239,1.0,30526.741407783113,1.0238009665822294e+27,117.890608130314,61.22280755197968,3.8790688360905325e+26,1064.4439685932891,8446.060145586685,-2985.506008760677,1.0238009665822294e+27,0.062137151874425846,6.461626247146943,0.0,0.0,-21.216424605498325,-21.216424605498325
5096,0.6946426410676176,-0.10546625582083076,1.0,30526.741403740267,1.0238009667779655e+27,117.89060813601346,61.222807552333826,3.8790688374642995e+26,1064.4439672163717,8446.06014482022,-2985.5060066949827,1.0238009667779655e+27,0.06213715184253297,6.461626250161822,0.0,0.0,-21.216424613430494,-21.216424613430494
5097,0.6946426405258513,-0.1054662558075803,1.0,30526.74140009648,1.0238009669543805e+27,117.89060814115032,61.222807552653016,3.8790688387024595e+26,1064.4439659753666,8446.06014412941,-2985.5060048331884,1.0238009669543805e+27,0.06213715181378816,6.461626252879106,0.0,0.0,-21.2164246205797,-21.2164246205797
5098,0.6946426400961223,-0.10546625579707003,1.0,30526.74139720623,1.0238009672133324e+27,117.89060814522489,61.2228075529062,3.8790688396845646e+26,1064.4439649912372,8446.06014358235,-2985.506003356492,1.0238009672133324e+27,0.06213715179098778,6.461626255034803,0.0,0.0,-21.21642462625045,-21.21642462625045
5099,0.6946426396663933,-0.10546625578655976,1.0,30526.74139431598,1.0238009673532655e+27,117.89060814929945,61.22280755315938,3.87906884066667e+26,1064.443964006872,8446.0601430344,-2985.506001879716,1.0238009673532655e+27,0.0621371517681874,6.461626257190156,0.0,0.0,-21.216424631921196,-21.216424631921196
5100,0.6946426392477716,-0.10546625577632116,1.0,30526.741391500436,1.0238009674922021e+27,117.8906081532687,61.222807553406014,3.879068841623389e+26,1064.443963047955,8446.060142500632,-2985.506000441113,1.0238009674922021e+27,0.062137151745976345,6.461626259289809,0.0,0.0,-21.216424637445375,-21.216424637445375
5101,0.6946426386531603,-0.10546625576177822,1.0,30526.741387501228,1.0238009676895459e+27,117.89060815890663,61.22280755375634,3.879068842982328e+26,1064.4439616859072,8446.060141742466,-2985.5059983977176,1.0238009676895459e+27,0.06213715171442771,6.461626262272154,0.0,0.0,-21.21642464529193,-21.21642464529193
5102,0.6946426380682911,-0.10546625574747355,1.0,30526.74138356754,1.0238009678799934e+27,117.89060816445219,61.222807554100925,3.879068844318996e+26,1064.4439603461676,8446.060140996695,-2985.5059963877984,1.0238009678799934e+27,0.06213715168339596,6.461626265205631,0.0,0.0,-21.216424653009927,-21.216424653009927
5103,0.6946426375412427,-0.10546625573458306,1.0,30526.74138002274,1.0238009680516144e+27,117.89060816944951,61.222807554411446,3.87906884552353e+26,1064.4439591388764,8446.060140324653,-2985.5059945765825,1.0238009680516144e+27,0.06213715165543205,6.461626267849097,0.0,0.0,-21.216424659964915,-21.216424659964915
5104,0.6946426371232909,-0.10546625572436083,1.0,30526.7413772117,1.0238009683034665e+27,117.8906081734124,61.22280755465769,3.879068846478734e+26,1064.4439581817182,8446.060139792586,-2985.505993140357,1.0238009683034665e+27,0.062137151633256546,6.461626269945718,0.0,0.0,-21.216424665480247,-21.216424665480247
5105,0.6946426367053391,-0.1054662557141386,1.0,30526.74137440066,1.0238009684395658e+27,117.8906081773753,61.22280755490394,3.879068847433938e+26,1064.4439572243307,8446.060139259653,-2985.5059917040544,1.0238009684395658e+27,0.062137151611081035,6.461626272042002,0.0,0.0,-21.216424670995583,-21.216424670995583
5106,0.6946426362982264,-0.10546625570418149,1.0,30526.74137166252,1.023800968574676e+27,117.89060818123542,61.222807555143795,3.879068848364363e+26,1064.4439562917769,8446.06013874056,-2985.5059903050023,1.023800968574676e+27,0.062137151589480626,6.461626274083926,0.0,0.0,-21.216424676367883,-21.216424676367883
5107,0.6946426357200026,-0.10546625569003935,1.0,30526.741367773528,1.0238009687665784e+27,117.89060818671797,61.222807555484465,3.879068849685845e+26,1064.4439549672672,8446.060138003291,-2985.5059883179233,1.0238009687665784e+27,0.062137151558801465,6.461626276984081,0.0,0.0,-21.21642468399819,-21.21642468399819
5108,0.6946426349578473,-0.10546625567139864,1.0,30526.74136264746,1.0238009690195215e+27,117.8906081939445,61.2228075559335,3.879068851427681e+26,1064.4439532214344,8446.060137031498,-2985.505985698759,1.0238009690195215e+27,0.06213715151836335,6.461626280806767,0.0,0.0,-21.21642469405567,-21.21642469405567
5109,0.6946426344566226,-0.10546625565913974,1.0,30526.741359276344,1.0238009691827331e+27,117.89060819869697,61.2228075562288,3.879068852573176e+26,1064.4439520732965,8446.060136392383,-2985.505983976287,1.0238009691827331e+27,0.06213715149176958,6.461626283320715,0.0,0.0,-21.216424700669887,-21.216424700669887
5110,0.6946426340569962,-0.10546625564936572,1.0,30526.741356588554,1.0238009694235424e+27,117.8906082024861,61.22280755646425,3.8790688534864846e+26,1064.4439511581056,8446.060135883647,-2985.5059826030338,1.0238009694235424e+27,0.06213715147056637,6.461626285325406,0.0,0.0,-21.2164247059434,-21.2164247059434
5111,0.6946426336573699,-0.10546625563959171,1.0,30526.741353900765,1.0238009695536694e+27,117.89060820627525,61.22280755669969,3.879068854399794e+26,1064.4439502426956,8446.06013537408,-2985.505981229707,1.0238009695536694e+27,0.06213715144936317,6.461626287329773,0.0,0.0,-21.21642471121691,-21.21642471121691
5112,0.6946426332673851,-0.1054662556300535,1.0,30526.741351277822,1.023800969683098e+27,117.89060820997297,61.22280755692946,3.879068855291081e+26,1064.4439493493758,8446.060134876827,-2985.505979889515,1.023800969683098e+27,0.06213715142867152,6.4616262892857925,0.0,0.0,-21.21642471636319,-21.21642471636319
5113,0.6946426327126395,-0.1054662556164856,1.0,30526.74134754674,1.0238009698672095e+27,117.8906082152329,61.222807557256296,3.879068856558898e+26,1064.4439480786464,8446.060134169493,-2985.505977983119,1.0238009698672095e+27,0.06213715139923807,6.46162629206819,0.0,0.0,-21.21642472368367,-21.21642472368367
5114,0.6946426321653427,-0.10546625560309987,1.0,30526.741343865757,1.0238009700454213e+27,117.89060822042221,61.22280755757875,3.879068857809709e+26,1064.443946824973,8446.060133471632,-2985.505976102319,1.0238009700454213e+27,0.06213715137019983,6.461626294813214,0.0,0.0,-21.216424730905857,-21.216424730905857
5115,0.6946426316718367,-0.10546625559102975,1.0,30526.741340546556,1.0238009702061232e+27,117.89060822510149,61.2228075578695,3.8790688589375644e+26,1064.443945694516,8446.06013284236,-2985.505974406372,1.0238009702061232e+27,0.06213715134401559,6.46162629728845,0.0,0.0,-21.216424737418215,-21.216424737418215
5116,0.6946426312210006,-0.10546625558000325,1.0,30526.741337514344,1.0238009705297968e+27,117.89060822937618,61.222807558135116,3.879068859967903e+26,1064.4439446621518,8446.06013226882,-2985.505972857179,1.0238009705297968e+27,0.06213715132009531,6.461626299550179,0.0,0.0,-21.2164247433675,-21.2164247433675
5117,0.6946426308030413,-0.10546625556978084,1.0,30526.741334703253,1.0238009706455565e+27,117.89060823333915,61.22280755838136,3.879068860923107e+26,1064.443943704707,8446.060131735725,-2985.5059714208373,1.0238009706455565e+27,0.06213715129791941,6.46162630164644,0.0,0.0,-21.21642474888293,-21.21642474888293
5118,0.694642630394229,-0.10546625555978216,1.0,30526.741331953683,1.0238009707587776e+27,117.89060823721539,61.22280755862222,3.879068861857419e+26,1064.4439427682155,8446.060131214297,-2985.5059700159295,1.0238009707587776e+27,0.062137151276228826,6.4616263036968276,0.0,0.0,-21.21642475427766,-21.21642475427766
5119,0.6946426298448745,-0.1054662555463461,1.0,30526.74132825886,1.0238009709376585e+27,117.89060824242421,61.22280755894588,3.879068863112916e+26,1064.4439415098284,8446.060130513812,-2985.5059681280577,1.0238009709376585e+27,0.062137151247081406,6.461626306452175,0.0,0.0,-21.216424761527,-21.216424761527
5120,0.6946426293466293,-0.10546625553416007,1.0,30526.741324907787,1.0238009711030163e+27,117.89060824714842,61.22280755923943,3.879068864251603e+26,1064.443940368522,8446.060129878519,-2985.505966415827,1.0238009711030163e+27,0.06213715122064572,6.461626308951186,0.0,0.0,-21.2164247681019,-21.2164247681019
5121,0.6946426288375106,-0.1054662555217081,1.0,30526.74132148358,1.0238009712687958e+27,117.89060825197573,61.22280755953938,3.8790688654151516e+26,1064.4439392023016,8446.060129229338,-2985.505964666227,1.0238009712687958e+27,0.06213715119363311,6.461626311504726,0.0,0.0,-21.216424774820286,-21.216424774820286
5122,0.694642628374981,-0.10546625551039561,1.0,30526.74131837272,1.0238009714194079e+27,117.8906082563613,61.22280755981189,3.879068866472226e+26,1064.4439381428015,8446.060128639563,-2985.505963076732,1.0238009714194079e+27,0.062137151169092415,6.461626313824592,0.0,0.0,-21.216424780923873,-21.216424780923873
5123,0.6946426279497827,-0.10546625549999615,1.0,30526.74131551294,1.0238009717246696e+27,117.89060826039291,61.2228075600624,3.879068867443968e+26,1064.443937169145,8446.06012809864,-2985.5059616156373,1.0238009717246696e+27,0.06213715114653243,6.461626315957706,0.0,0.0,-21.21642478653483,-21.21642478653483
5124,0.6946426275539093,-0.10546625549031392,1.0,30526.741312850394,1.0238009718343115e+27,117.89060826414646,61.222807560295635,3.879068868348705e+26,1064.4439362622934,8446.060127593715,-2985.5059602551946,1.0238009718343115e+27,0.06213715112552834,6.461626317943199,0.0,0.0,-21.216424791758822,-21.216424791758822
5125,0.6946426271653797,-0.10546625548081132,1.0,30526.74131023724,1.0238009719419166e+27,117.89060826783039,61.222807560524544,3.879068869236656e+26,1064.443935372265,8446.060127098157,-2985.50595891999,1.0238009719419166e+27,0.062137151104913906,6.4616263198918515,0.0,0.0,-21.2164247968859,-21.2164247968859
5126,0.6946426266404641,-0.10546625546797299,1.0,30526.741306706786,1.0238009721128465e+27,117.89060827280748,61.22280756083381,3.879068870436312e+26,1064.4439341698592,8446.060126428834,-2985.505957116103,1.0238009721128465e+27,0.06213715107706315,6.461626322524625,0.0,0.0,-21.216424803812746,-21.216424803812746
5127,0.6946426261634384,-0.10546625545630595,1.0,30526.74130349843,1.0238009722711625e+27,117.8906082773305,61.222807561114855,3.879068871526516e+26,1064.4439330771593,8446.060125820599,-2985.5059554767936,1.0238009722711625e+27,0.062137151051753325,6.461626324917208,0.0,0.0,-21.216424810107622,-21.216424810107622
5128,0.6946426255239061,-0.10546625544066433,1.0,30526.741299197096,1.0238009724834118e+27,117.89060828339436,61.22280756149165,3.879068872988125e+26,1064.443931612213,8446.060125005157,-2985.5059532790265,1.0238009724834118e+27,0.06213715101782129,6.4616263281248605,0.0,0.0,-21.21642481854696,-21.21642481854696
5129,0.6946426250337423,-0.10546625542867596,1.0,30526.741295900374,1.0238009726430225e+27,117.89060828804195,61.222807561780435,3.8790688741083454e+26,1064.443930489412,8446.060124380147,-2985.5059515945654,1.0238009726430225e+27,0.06213715099181438,6.461626330583335,0.0,0.0,-21.216424825015217,-21.216424825015217
5130,0.6946426245918897,-0.10546625541786918,1.0,30526.741292928582,1.0238009729602436e+27,117.89060829223146,61.22280756204076,3.8790688751181506e+26,1064.4439294776191,8446.060123818035,-2985.5059500762422,1.0238009729602436e+27,0.06213715096837076,6.461626332799996,0.0,0.0,-21.21642483084595,-21.21642483084595
5131,0.6946426241859266,-0.10546625540794018,1.0,30526.741290198173,1.023800973072679e+27,117.89060829608069,61.22280756227994,3.879068876045958e+26,1064.4439285476544,8446.060123300242,-2985.505948681126,1.023800973072679e+27,0.062137150946831345,6.4616263348360885,0.0,0.0,-21.21642483620308,-21.21642483620308
5132,0.6946426237916957,-0.10546625539829813,1.0,30526.741287546673,1.0238009731793964e+27,117.89060829981867,61.22280756251221,3.879068876946946e+26,1064.4439276445607,8446.060122797393,-2985.505947326327,1.0238009731793964e+27,0.0621371509259144,6.461626336813336,0.0,0.0,-21.21642484140539,-21.21642484140539
5133,0.6946426234139543,-0.10546625538905936,1.0,30526.741285006075,1.0238009733024017e+27,117.8906083034003,61.22280756273476,3.87906887781023e+26,1064.4439267792818,8446.060122315732,-2985.505946028208,1.0238009733024017e+27,0.062137150905872365,6.461626338707936,0.0,0.0,-21.216424846390105,-21.216424846390105
5134,0.6946426230500106,-0.10546625538015807,1.0,30526.74128255828,1.0238009734231883e+27,117.8906083068511,61.22280756294918,3.8790688786419816e+26,1064.443925945613,8446.060121851682,-2985.505944777507,1.0238009734231883e+27,0.06213715088656239,6.4616263405333445,0.0,0.0,-21.21642485119275,-21.21642485119275
5135,0.694642622537755,-0.10546625536762938,1.0,30526.741279112975,1.0238009735931944e+27,117.89060831170816,61.22280756325098,3.879068879812696e+26,1064.4439247722134,8446.060121198525,-2985.505943017129,1.0238009735931944e+27,0.06213715085938335,6.461626343102627,0.0,0.0,-21.21642485795253,-21.21642485795253
