# Frequencies [Hz],B1855+09,B1937+21,B1953+29,J0023+0923,J0030+0451,J0340+4130,J0406+3039,J0437-4715,J0509+0856,J0557+1551,J0605+3757,J0610-2100,J0613-0200,J0636+5128,J0645+5158,J0709+0458,J0740+6620,J0931-1902,J1012+5307,J1012-4235,J1022+1001,J1024-0719,J1125+7819,J1312+0051,J1453+1902,J1455-3330,J1600-3053,J1614-2230,J1630+3734,J1640+2224,J1643-1224,J1705-1903,J1713+0747,J1719-1438,J1730-2304,J1738+0333,J1741+1351,J1744-1134,J1745+1017,J1747-4036,J1751-2857,J1802-2124,J1811-2405,J1832-0836,J1843-1113,J1853+1303,J1903+0327,J1909-3744,J1910+1256,J1911+1347,J1918-0642,J1923+2515,J1944+0907,J1946+3417,J2010-1323,J2017+0603,J2033+1734,J2043+1711,J2124-3358,J2145-0750,J2214+3000,J2229+2643,J2234+0611,J2234+0944,J2302+4442,J2317+1439,J2322+2057
6.447497756298055022e-08,1.759970311828237570e-06,1.378671771792102346e-07,3.488806765155540060e-05,3.760545310765412080e-06,7.835914609093045262e-07,1.650107161592909215e-05,1.673788349890948843e-05,5.619260991858689161e-06,5.933806947278770201e-04,6.029065678034591482e-04,2.675395893567026045e-03,3.166411379121780896e-05,1.398739723759969863e-06,1.223796358489938679e-05,3.388432252725960736e-06,3.723568989493199416e-04,1.618003507998264247e-06,1.545968711865086906e-05,3.240335440041805081e-05,2.279774270330226882e-04,2.526879064694756817e-04,5.024103420112035368e-06,5.593758233393920427e-05,2.193376349251653721e-04,6.773325445219734631e-05,2.749588639750018241e-05,2.974103727286204072e-06,1.457478047502431683e-06,2.896310950767682211e-05,1.812443004565056884e-06,9.168573316763702140e-05,3.037765333853101898e-05,8.949867082766819278e-08,7.080651075451542239e-05,8.384740348671516487e-06,8.283290204361619963e-06,1.061131326393973889e-06,1.267654953455159209e-06,2.347090098522042765e-04,4.814438332732910573e-05,9.764526534723163198e-05,1.181670023111148636e-04,2.697107038467243588e-06,1.987979394141630119e-06,2.897262492962686910e-06,1.753351659390220981e-06,1.207244211770405550e-04,1.453478124561521686e-07,7.093135178632383183e-06,2.525496492930911427e-06,2.759064016460018400e-06,2.918509243648416698e-06,6.849748403291283797e-06,3.990894072667354594e-05,3.078362092037813837e-06,2.656013608303886077e-06,5.746747185031432471e-05,2.575855110888353208e-07,1.456991372284024954e-05,1.655119969494778411e-05,5.605243450730576412e-05,2.321792108145493695e-06,1.496541511132004269e-06,1.435247912293906613e-05,2.286812150500996030e-05,2.912674569995502628e-06,1.214451546759194795e-05
6.598187375541886031e-08,1.763598266628079377e-06,1.085260987837447497e-07,2.508344923019168474e-05,2.609785982123548393e-06,5.958807182735289847e-07,1.091440424382490452e-05,1.154674176116466331e-05,4.292632000523617372e-06,4.279186242006885379e-04,5.400614054874855940e-04,1.773066695172987976e-03,2.840332169567277460e-05,9.929478623118995880e-07,8.667969062875705501e-06,2.291382490371989343e-06,2.793508125751039783e-04,1.137063450441064945e-06,1.080163348185379636e-05,2.328346600406002738e-05,2.116814337952491198e-04,1.852992798797188092e-04,3.614534240280676208e-06,4.066717771228732509e-05,2.163409505681046226e-04,4.432604341928429021e-05,1.860310366798785777e-05,1.981673381806548920e-06,1.061557762024437978e-06,2.694828955600785686e-05,3.212051992714968662e+01,6.776472575179932564e-05,2.381562259976169842e-05,6.534776018655118498e-08,6.076990592268968213e-05,7.381249366906142592e-06,5.217008923530814007e-06,7.234282799222651604e-07,8.962329203086931936e-07,1.725467345868512113e-04,3.307575093373421913e-05,8.351321488761930705e-05,1.045343078052237047e-04,2.398292234611537427e-06,1.316496141119785805e-06,2.549970264158058321e-06,1.168199170915413333e-06,8.112106097825411458e-05,1.052557646376458771e-07,4.785578530750241026e-06,1.847854402369125206e-06,2.028997217604127549e-06,1.951903611032641657e-06,4.634186224971119497e-06,2.870808737714683899e-05,2.154524153870184610e-06,2.189651569384197148e-06,4.053639177487165828e-05,1.672962081874876242e-07,1.317593641157840362e-05,1.164519568034693401e-05,3.740424891429630936e-05,1.839863286306559403e-06,1.040491139703678098e-06,1.029223792988741879e-05,1.289571002407511910e-05,2.384733369796925058e-06,8.921597706666436410e-06
6.752398882222680569e-08,1.733410554886746464e-06,1.057342478120537374e-07,2.042939067510019443e-05,2.387949532996633512e-06,5.166657615874310691e-07,9.919207105007110504e-06,7.448410145600921146e-06,3.580978604105007091e-06,3.294579302430111615e-04,4.434275366773700062e-04,1.136209946268307638e-03,2.414026134585657964e-05,9.385308790714349334e-07,7.138425082937384527e-06,2.328982571774885695e-06,2.232696543636466353e-04,9.954432477723241100e-07,9.001937881150767453e-06,2.329759204149070288e-05,1.947116042228120019e-04,1.607209020110765281e-04,3.749445172347823502e-06,3.491272376139166001e-05,1.905046084100284979e-04,3.189847505001355967e-05,2.033142527678762762e-05,1.896589657526577981e-06,1.050872659041516258e-06,2.414964741822080862e-05,1.045304315646081215e-06,6.695334509377456824e-05,1.861537818704610598e-05,5.855718115603796867e-08,5.070535527246668834e-05,6.345377686062705005e-06,4.393767029660125716e-06,6.694389029276845444e-07,8.990828869077526776e-07,1.275989495515101550e-04,2.988452240476844129e-05,7.007184229201273535e-05,8.530991248724958465e-05,2.120436857783135145e-06,1.122000983850290723e-06,2.128056047785079600e-06,9.554276358321454666e-07,7.595592984509556096e-05,1.020878377320388262e-07,4.338142688240323440e-06,1.443754385983270857e-06,2.048862803114980323e-06,1.575108304883306514e-06,4.172856924466247079e-06,2.204440855727756574e-05,2.090020797116352948e-06,2.171347402111557280e-06,3.440834501970604903e-05,1.494606526646244805e-07,1.127340781880029252e-05,1.141872935878343477e-05,3.510521794188695312e-05,1.658042734375928741e-06,7.818516972475579700e-07,9.063294597210351205e-06,1.099403657978737295e-05,2.228765008403683477e-06,7.332964826265710870e-06
6.910214589184438049e-08,1.589930088447568290e-06,1.055069479025015742e-07,1.915977965500142844e-05,2.343881369385534866e-06,5.277460493982561631e-07,1.013953482929661410e-05,5.562056733228710051e-06,3.222403581410497600e-06,2.899317629230236380e-04,3.814045587371480295e-04,8.376670638117401273e-04,2.047424942505546332e-05,9.497569742052373379e-07,7.173780264601035327e-06,2.410047354918008639e-06,2.099085728791772257e-04,1.019667811242314710e-06,8.655293178747113959e-06,2.320902913379844942e-05,1.838627198164766022e-04,1.708531571968038582e-04,3.788499917013303327e-06,3.404099075413918358e-05,1.670606834637403993e-04,2.788446318318761480e-05,2.050971152839832382e-05,1.944983760391733651e-06,1.042113049178057921e-06,2.138168894441055127e-05,5.096339661940906433e-07,6.642728109829910336e-05,1.579780176288055174e-05,5.794819788217511050e-08,4.362287452697642621e-05,5.566731016327491166e-06,4.339774895886052821e-06,6.786192742728457084e-07,8.851788065693085248e-07,1.088588711806729641e-04,3.052695661105883190e-05,6.053404145269284092e-05,6.875902426034219926e-05,1.913732119466224016e-06,1.158118151871408927e-06,1.798032577571008089e-06,8.825945934672813977e-07,7.229992071567453921e-05,1.016099278421004307e-07,4.165312956263742074e-06,1.337676828852342288e-06,2.054756618937042240e-06,1.444889233281660624e-06,4.172083758097120792e-06,2.049735222838386386e-05,2.107248246726433471e-06,2.288030403364021529e-06,3.496507177872634254e-05,1.476699006009451593e-07,9.532155432575542038e-06,1.145563610998219110e-05,3.551316336730940304e-05,1.682271188422635411e-06,7.677688796502737139e-07,9.178375438566966716e-06,1.173391437914263460e-05,2.248046891315550545e-06,7.171096853545399602e-06
7.071718733070367282e-08,1.497837024649844023e-06,1.032918788666540984e-07,2.009179530981260983e-05,2.326384702809643286e-06,5.611166863369366637e-07,9.892595709133812095e-06,5.000678019387466992e-06,3.123239177554888041e-06,2.907812411743017139e-04,3.755257692366687004e-04,7.360358653011638474e-04,1.805954884711802335e-05,9.574689723185511317e-07,7.671297799915440910e-06,2.225509648084886646e-06,2.253332314457452787e-04,9.820966112422954434e-07,8.261021203584780663e-06,2.256334693286778358e-05,1.833842296185225784e-04,1.851046482262800621e-04,3.604554004329400723e-06,3.452044157093894756e-05,1.552895365684063751e-04,2.758583607813239381e-05,1.978663062858523045e-05,1.969449749943342379e-06,9.939317308131275246e-07,1.918083365792506398e-05,3.611035466394243476e-07,6.619982089295335182e-05,1.474123312098096608e-05,5.859041250253512132e-08,3.974188811280223745e-05,5.117193572611758407e-06,4.161902182391224605e-06,6.785481978827150263e-07,8.948374966313360671e-07,1.080964194393533971e-04,2.978536687849528284e-05,5.539410245772490639e-05,5.750972940980970038e-05,1.789345808458722874e-06,1.158219865409880452e-06,1.600615927746659587e-06,8.766451468207353001e-07,7.128946448706304417e-05,1.032103191785154112e-07,4.140082894852915129e-06,1.352348261059072714e-06,2.044708368345493681e-06,1.388629127931792593e-06,4.147962355407093200e-06,2.132049332606116338e-05,2.056409230382530391e-06,2.395436902529637632e-06,3.649289672129974919e-05,1.354443116210147999e-07,8.245656822070036878e-06,1.122076433395767356e-05,3.596587671823118777e-05,1.694811516644635179e-06,8.335502450858197750e-07,8.921792816255713374e-06,1.181433547313081571e-05,2.235811564598664533e-06,7.593109723833478723e-06
7.236997519285486438e-08,1.559089751450852149e-06,1.042218325742237565e-07,2.097872565140471951e-05,2.364462370100760557e-06,5.816482438057935099e-07,9.858440133974924889e-06,5.290014617045059763e-06,3.282853113275814688e-06,3.134812132770062472e-04,4.358011761535826437e-04,7.644596249775164557e-04,1.686229782095097113e-05,9.665816957413011841e-07,7.633110182271431399e-06,2.180021397121127717e-06,2.432745088466648387e-04,8.896736241644808437e-07,8.064377814392001360e-06,2.175356631029159231e-05,1.964848016404139599e-04,1.760436253156490009e-04,3.475127463850994281e-06,3.441978804127035816e-05,1.518251434675039807e-04,2.818845967845849389e-05,2.026122223068241171e-05,2.013213932968789892e-06,9.862708442087492525e-07,1.777551028284912949e-05,4.274228868177350688e-07,6.680110116787895118e-05,1.470863313986192645e-05,5.871145613017129728e-08,3.810250954598311393e-05,4.944331750745122614e-06,4.104707117156380220e-06,7.008824947244387529e-07,8.913932292987162839e-07,1.165041362777453898e-04,2.941148954274828492e-05,5.400591705401068039e-05,5.094868303252412964e-05,1.731435192417224528e-06,1.123574316077841833e-06,1.515467070339778707e-06,9.080073263984641281e-07,6.995542821741201336e-05,1.019681347744293858e-07,4.433331326823266791e-06,1.403393964610092952e-06,1.990873733534289935e-06,1.403897048871303939e-06,4.137069459269785099e-06,2.129944005954655594e-05,2.033088312697844208e-06,2.710232329881043194e-06,3.593491510083121013e-05,1.354552364465468495e-07,7.433664052603044381e-06,1.124015964401889658e-05,3.814716227115430363e-05,1.663746242994309403e-06,7.800250381872374045e-07,8.584207536593175617e-06,1.149621296277814243e-05,2.335074199535094426e-06,7.562693044766893674e-06
7.406139168010283678e-08,1.436029244049526108e-06,1.029281478868405154e-07,2.019552093399200394e-05,2.289667999271410461e-06,5.584628800363227356e-07,9.853097378954980696e-06,6.105086538014786950e-06,3.358811395751775486e-06,3.263407205484934260e-04,5.350220688922029382e-04,9.016445932521472252e-04,1.657269312369694325e-05,9.689579691293464377e-07,7.327472437480258794e-06,2.207829160768361124e-06,2.355732630120273752e-04,8.726173706641737045e-07,8.316469320466122659e-06,2.130457115426692580e-05,2.258830135915741472e-04,1.662865070125136516e-04,3.489976427890419434e-06,3.405067709237303528e-05,1.501547128705344933e-04,2.764629187062729931e-05,2.056180242765445220e-05,1.939957126183841479e-06,9.681478589730721472e-07,1.719816580703063897e-05,4.426568218742021415e-07,6.483288515747245720e-05,1.498391943176431900e-05,5.726634351243162468e-08,3.724538563395409782e-05,4.932805424505519217e-06,4.049480150550269167e-06,6.814037632393038992e-07,8.962004216989631540e-07,1.206539406325781198e-04,2.986204763410366532e-05,5.521522129547598866e-05,4.775265039453628244e-05,1.704848290691507336e-06,1.129857695074766894e-06,1.503937339183926999e-06,8.735241580140607979e-07,6.843723719939431762e-05,1.009641917440448794e-07,4.473734776922567096e-06,1.491492367521831568e-06,2.063200129498843051e-06,1.367399921752509000e-06,3.961120151128649066e-06,1.979505880582780103e-05,2.051712260324002582e-06,2.733923753145988955e-06,3.543112993500208895e-05,1.343801892318131847e-07,7.011500242768105936e-06,1.112906040123015634e-05,3.630398506453666235e-05,1.732614943277576547e-06,7.443513997639359553e-07,8.725593848963798628e-06,1.107121636252334591e-05,2.258321295687749567e-06,7.109718273061334068e-06
7.579233961289447889e-08,1.466346878104647376e-06,1.028280792857044593e-07,1.932360308570725983e-05,2.304493812445881659e-06,5.426795886717324649e-07,9.786189783450564245e-06,6.734223477719307340e-06,2.738414994487557543e-06,3.069329977197761492e-04,5.027632191398492085e-04,1.094814976147363405e-03,1.673197426466234322e-05,9.496470969801139308e-07,7.201631354971306050e-06,2.188023438953721146e-06,2.168028252437532587e-04,9.000134354648914823e-07,8.447360080982577527e-06,2.144451418801546222e-05,2.702608248489314852e-04,1.660803101545666979e-04,3.433325639052189256e-06,3.385440461299479956e-05,1.465145479495671087e-04,2.599929474932533238e-05,2.059589056384903978e-05,1.849888852710798148e-06,9.716682723140870662e-07,1.733485782623822542e-05,4.146531955329381683e-07,6.450772891632607228e-05,1.503981685840609591e-05,5.610192692058178878e-08,3.581490610205451190e-05,4.942588917530387724e-06,3.799296648871961872e-06,6.773211514592563133e-07,9.038268528601933278e-07,1.125152837337130410e-04,2.906706902911083523e-05,5.729274140534632942e-05,4.663341009736240587e-05,1.669225763825074050e-06,1.130533498536927180e-06,1.519272013998990044e-06,8.251560923466227401e-07,6.746047120224300375e-05,1.035429180684849132e-07,4.435428282559224514e-06,1.483163321384097550e-06,2.077228774228818935e-06,1.421639036577901159e-06,3.925372033579812072e-06,1.872236412220262613e-05,2.027737130140654363e-06,2.460790830999112413e-06,3.488285941826282179e-05,1.339257995724136853e-07,6.868431579729485584e-06,1.113911699969106807e-05,3.607973628926311823e-05,1.823972005511388321e-06,7.989814250933499718e-07,9.115738729963273834e-06,1.088897897843617203e-05,2.265514746231707212e-06,7.015058609984169343e-06
7.756374291221440503e-08,1.437210707184216498e-06,1.013859933720293574e-07,1.907322945999633437e-05,2.204279650384396988e-06,5.199257293373944411e-07,9.813867055282066837e-06,6.570195321640747044e-06,1.944969501735677570e-06,2.777594412239621328e-04,3.587644925914765292e-04,1.192392583732306650e-03,1.683126555276047770e-05,9.311326907577685565e-07,7.039714530833920558e-06,2.145509777458269638e-06,2.115940438297318706e-04,8.963731885248326745e-07,8.382738468003439385e-06,2.134525762681802443e-05,3.167671204146430171e-04,1.554972379626890964e-04,3.605625732559073089e-06,3.322684953815022553e-05,1.414155945040766781e-04,2.480239509697079622e-05,2.635781745865520867e-05,1.857410608805775814e-06,1.002593724889159961e-06,1.786149872057886276e-05,3.828832110194667751e-07,4.155539835311088072e-04,1.485346603825948686e-05,5.599330793086565004e-08,3.363299948886426451e-05,4.892384663363908971e-06,3.736630817427034011e-06,6.874430971932195755e-07,9.063622181394830032e-07,1.005536003574751568e-04,2.838716033898837458e-05,5.839506524305224539e-05,4.640818116732519435e-05,1.608942495959022830e-06,1.115060257661959067e-06,1.520811408828129921e-06,8.089261437388349333e-07,6.490067792395561139e-05,1.067650859080950701e-07,4.335930291863105549e-06,1.334792117425416798e-06,2.133465777421168326e-06,1.553323524313029721e-06,3.917586174580400966e-06,1.844292841127898120e-05,2.030126006326488372e-06,2.471979333541784402e-06,3.354945409295224576e-05,1.434390896213314861e-07,6.889679227827656650e-06,1.112445663814378850e-05,3.515487387070620077e-05,1.873619309583616288e-06,7.755927930343803714e-07,9.160600589585766830e-06,1.092899997787976157e-05,2.192479077298323723e-06,7.301445253672861615e-06
7.937654709274332602e-08,1.525063284535647569e-06,9.979865828065532367e-08,1.802507578998472553e-05,2.238848009271070069e-06,5.153629482387969352e-07,9.867034767686377213e-06,6.130194521320042199e-06,1.552854099098091529e-06,2.657480524156431733e-04,2.814219423274755055e-04,1.128428591171112827e-03,1.662476211597729259e-05,9.432234722414744223e-07,6.939383462899887317e-06,2.089964706722220081e-06,2.179153119575494768e-04,8.886119621171307179e-07,8.121847905802233720e-06,2.138211528500458847e-05,3.480010817109839712e-04,1.412102560617230522e-04,3.558917569859397111e-06,3.286953762853274375e-05,1.360696293667642718e-04,2.469908808868905153e-05,2.744240193537293333e-05,1.847700195817819285e-06,9.778603935355556314e-07,1.820375483129451361e-05,3.909485821431256268e-07,3.291144706000280560e-03,1.470429833411977307e-05,5.557083626928395907e-08,3.169153010355307289e-05,4.823161046633280140e-06,3.947306837978668234e-06,7.096733589943206276e-07,9.007834201674750516e-07,9.243371481724500143e-05,2.821445691807834591e-05,5.796498744455443687e-05,4.613744308896695440e-05,1.547081086970325980e-06,1.100143840903717937e-06,1.497714368196324342e-06,8.350827139277809474e-07,6.491667453700047431e-05,1.050914918841110259e-07,4.144173577857324645e-06,1.272453209514835184e-06,2.156838366870179272e-06,1.582560992803837711e-06,3.996552156411628018e-06,1.803260499508963256e-05,2.017025322747708674e-06,2.560575921210409651e-06,3.345011229887377257e-05,1.465500840286337493e-07,6.972516207115834059e-06,1.101371671175550707e-05,3.423929904121835783e-05,1.831112441472104881e-06,7.299868373899795820e-07,8.722986009578649421e-06,1.127289767165854336e-05,2.207908939039196865e-06,7.365244040809264488e-06
8.123171976753960213e-08,1.444071278192138694e-06,9.941021475424687720e-08,1.784942527978975875e-05,2.273133401140866055e-06,5.063320233093056625e-07,9.911829544168151429e-06,5.966374737822533691e-06,1.527852655822212455e-06,2.704613276262750115e-04,2.790327854024927381e-04,1.026148040796836559e-03,1.632861539853659366e-05,9.428106312720720872e-07,7.111348705850693787e-06,2.102015429747744924e-06,2.184777855446604501e-04,8.872609494689342414e-07,7.880651000662147588e-06,2.114161201265666494e-05,3.690534719190437110e-04,1.446351866741924072e-04,3.572996253868672302e-06,3.388137969085970239e-05,1.301284339345945269e-04,2.455913821021839935e-05,2.074355697191286328e-05,1.778566110974718394e-06,9.466263460329033457e-07,1.786628459100912938e-05,3.735064725593032413e-07,6.709671335246285707e-05,1.468374167380760821e-05,5.514272971039499451e-08,3.080493584154593171e-05,4.823604949927879622e-06,3.980189860229089043e-06,6.948953955920247117e-07,8.966677475111798587e-07,8.748934371538925534e-05,2.789892055531844537e-05,5.701443636856386876e-05,4.537641218190221017e-05,1.516626257008340810e-06,1.092091792109016710e-06,1.465721042317687641e-06,8.308943896652824775e-07,6.426781860303266297e-05,1.040847508649280949e-07,4.046469019459243143e-06,1.271231824399480254e-06,2.212060198489029178e-06,1.565540495332905254e-06,3.994856185945368659e-06,1.742935120469296100e-05,2.019896405779764883e-06,2.864334473633954451e-06,3.431008819218462258e-05,1.478926176284942910e-07,7.048159097397191414e-06,1.084572662084270184e-05,3.479286628360710577e-05,1.578919615830354166e-06,7.374997987642531997e-07,8.768412307426203735e-06,1.130650466966013849e-05,2.247175483097165646e-06,7.057116510037277620e-06
