# Frequencies [Hz],B1855+09,B1937+21,B1953+29,J0023+0923,J0030+0451,J0340+4130,J0406+3039,J0437-4715,J0509+0856,J0557+1551,J0605+3757,J0610-2100,J0613-0200,J0636+5128,J0645+5158,J0709+0458,J0740+6620,J0931-1902,J1012+5307,J1012-4235,J1022+1001,J1024-0719,J1125+7819,J1312+0051,J1453+1902,J1455-3330,J1600-3053,J1614-2230,J1630+3734,J1640+2224,J1643-1224,J1705-1903,J1713+0747,J1719-1438,J1730-2304,J1738+0333,J1741+1351,J1744-1134,J1745+1017,J1747-4036,J1751-2857,J1802-2124,J1811-2405,J1832-0836,J1843-1113,J1853+1303,J1903+0327,J1909-3744,J1910+1256,J1911+1347,J1918-0642,J1923+2515,J1944+0907,J1946+3417,J2010-1323,J2017+0603,J2033+1734,J2043+1711,J2124-3358,J2145-0750,J2214+3000,J2229+2643,J2234+0611,J2234+0944,J2302+4442,J2317+1439,J2322+2057
7.292944446425491202e-10,1.230619909465881481e-17,1.881304284584801590e-16,1.961989542693899931e-16,8.865133205710769827e-18,1.533810243486650028e-17,2.602255451332219089e-17,1.330859301942903019e-14,2.021991939266525405e-16,2.049350730347868276e-13,1.831504522110473358e-14,1.657756786664601966e-13,7.300580688323261977e-14,4.770844160491883173e-18,3.520902992242685143e-16,7.696161978889794814e-18,1.538923436817663878e-13,1.075757181942184889e-17,5.821878998522501323e-17,7.119178995190751935e-18,7.365387832542145117e-13,1.088500205851771971e-14,3.780878430167939615e-16,5.127749322629220024e-16,8.891198752459168978e-15,3.251564374964766935e-16,8.800349243077305208e-18,1.206446941028410830e-18,2.506696745532362727e-17,8.990354528441549404e-14,4.324066353741370068e-19,2.638330543189157682e-17,3.986427929084990722e-15,4.015059880221185929e-19,1.461725201469634718e-14,2.763386207519919937e-15,6.393942894053194885e-17,2.411199553420648789e-18,3.575789878681862681e-18,2.859886485380793903e-13,1.736628546686090044e-15,2.210396536902264805e-14,1.634799274761138519e-13,7.682508411068437907e-16,2.997938284641914166e-17,1.798774895226864707e-15,1.664366011016836795e-17,5.441159348326645535e-16,2.745759469018560105e-18,1.024712705693622137e-17,1.173219023377525933e-17,1.444345967855544147e-18,9.514705951321965879e-18,9.657093599409538138e-18,2.401539362072710421e-15,1.982279517207099207e-18,1.467038483729789875e-17,4.771248666143681092e-16,6.287071813353797517e-19,4.510328987861904782e-15,1.683887611656324405e-18,8.291633249778907586e-17,2.772230869604909777e-17,1.608721471411882227e-17,6.744459392679411085e-17,4.074121737214999353e-16,2.435096858580514913e-19,1.932792687570579045e-16
7.463393675465511962e-10,1.129109708183456280e-17,1.728607584728361851e-16,1.793120769772363680e-16,8.096554651977968798e-18,1.407563089934076102e-17,2.376256387210819916e-17,1.213803960906058222e-14,1.844590367896233291e-16,1.869198949907593214e-13,1.670867727894291738e-14,1.511897152652956562e-13,6.658132658816569777e-14,4.376468484098713244e-18,3.212158742871204264e-16,7.028475977045650047e-18,1.403627009438278598e-13,9.817535595229281615e-18,5.313871099959646514e-17,6.528580793459623609e-18,6.716967310137987243e-13,9.932355103122209337e-15,3.298507294828349116e-16,4.679070015461490257e-16,8.110808598187233145e-15,2.967596154987128201e-16,8.060760227808514627e-18,1.103812926836128203e-18,2.278020250756309710e-17,8.196223537517616927e-14,3.959464865823904091e-19,2.420596955407184901e-17,3.635836058707483996e-15,3.684874224123935858e-19,1.333067163687573279e-14,2.520128159634281448e-15,5.839823671081162547e-17,2.203495115459825647e-18,3.281505461396784070e-18,2.608969511073561729e-13,1.586112864256497343e-15,2.015837494826949173e-14,1.490932188452683097e-13,7.006270295665674259e-16,2.736672039408458064e-17,1.640478641785217308e-15,1.520311854836938219e-17,4.976036165335405509e-16,2.517301781139235752e-18,9.369200139573234876e-18,1.070876108811651976e-17,1.324307468557004985e-18,8.686960317119812415e-18,8.839586182513393013e-18,2.191461857407959237e-15,1.811604306366076415e-18,1.339349097228787896e-17,4.354439452606034652e-16,5.741962828065990105e-19,4.113230040112265927e-15,1.543931987156511596e-18,7.572433224499924287e-17,2.529581749308800747e-17,1.468365187116658677e-17,6.156228962666696948e-17,3.712651513778768686e-16,2.233843629572030762e-19,1.763488892458987455e-16
7.637826609563693531e-10,1.036280158183474020e-17,1.588875307429373482e-16,1.638973143745003811e-16,7.395213090979722970e-18,1.292094633169968282e-17,2.170045018209230280e-17,1.107062307314357783e-14,1.682799928001649975e-16,1.704915875500589382e-13,1.524364504332662645e-14,1.378891455941950273e-13,6.072304925297890035e-14,4.015857192687092819e-18,2.930576387562309701e-16,6.419220278043096364e-18,1.280248792458606862e-13,8.960055463615884573e-18,4.850445813519007770e-17,5.988629561157715196e-18,6.125705510851893714e-13,9.063436031352222307e-15,2.877968545814395119e-16,4.269820818293222498e-16,7.399105752757280691e-15,2.708559313888492522e-16,7.384923747364160192e-18,1.010077740838643035e-18,2.069942818353601575e-17,7.472216152554664968e-14,3.626333625342676158e-19,2.221495128177197728e-17,3.316133158430047218e-15,3.382898201376947847e-19,1.215749238656643620e-14,2.298312602297929327e-15,5.334167425529333609e-17,2.013904723748675564e-18,3.012364980397966680e-18,2.380133017821113535e-13,1.448762722515838750e-15,1.838427382101528938e-14,1.359744660027097348e-13,6.389638595593028834e-16,2.498320126888219720e-17,1.496133594569312179e-15,1.388849635864480082e-17,4.551331309125989551e-16,2.308451372458708991e-18,8.567641496844586735e-18,9.775134303352315012e-18,1.214570155099781724e-18,7.931748864930132538e-18,8.092801419044561533e-18,1.999843523200343146e-15,1.655810757359437491e-18,1.222851813040094146e-17,3.974229990345846377e-16,5.244542725862112804e-19,3.751136872873808664e-15,1.415987242890607258e-18,6.916165164657491890e-17,2.308260279197423390e-17,1.340325749330470187e-17,5.619609246435616512e-17,3.383183046039359176e-16,2.049822240597227074e-19,1.609071681626117073e-16
7.816336355072529795e-10,9.513778583026368321e-18,1.460986666001121888e-16,1.498255601189729663e-16,6.755200896050958403e-18,1.186470013428795187e-17,1.981881975287005049e-17,1.009724800133155550e-14,1.535244797202569412e-16,1.555102279472516810e-13,1.390749351139880112e-14,1.257606031635773744e-13,5.538103613247600188e-14,3.686078154158842888e-18,2.673762453591115758e-16,5.863260138914229716e-18,1.167737867200161468e-13,8.177863212860727543e-18,4.427679545344024906e-17,5.494923166343198953e-18,5.586560525866744602e-13,8.270870544530974202e-15,2.511311465051178544e-16,3.896529131161280256e-16,6.750036115777230963e-15,2.472259234682665322e-16,6.767281988320330860e-18,9.244631899675603148e-19,1.880626267218843117e-17,6.812141401751544033e-14,3.321927046071464552e-19,2.039407637289908367e-17,3.024595267047114506e-15,3.106685061260839412e-19,1.108771180874061683e-14,2.096048156374243174e-15,4.872716623388013637e-17,1.840839413985088489e-18,2.766187318177406219e-18,2.171431030291404458e-13,1.323421448179420311e-15,1.676653582065278206e-14,1.240118349193118965e-13,5.827355694919751426e-16,2.280866570360447434e-17,1.364509255822798979e-15,1.268873460976331761e-17,4.163506021697245883e-16,2.117503006211511740e-18,7.835761172544841895e-18,8.923407230346285273e-18,1.114238293638730079e-18,7.242692996297238997e-18,7.410562165166472963e-18,1.825058779426793098e-15,1.513593593939812316e-18,1.116562276900071272e-17,3.627398292709164445e-16,4.790621360110509178e-19,3.420961608684322383e-15,1.299008962307456173e-18,6.317299022270606151e-17,2.106387977365790112e-17,1.223519221445131502e-17,5.130058681330115675e-17,3.082887205898420076e-16,1.881536276025560770e-19,1.468229629509784640e-16
7.999018194407340264e-10,8.737153407251206314e-18,1.343918754180814228e-16,1.369790664007615789e-16,6.171130672708676014e-18,1.089836143935495747e-17,1.810181094855776973e-17,9.209621452316931501e-15,1.400670498927798400e-16,1.418482376165578604e-13,1.268886614922743355e-14,1.147007240492175008e-13,5.050975477019098867e-14,3.384455927691332217e-18,2.439534554702821593e-16,5.355913028412732895e-18,1.065136029857575582e-13,7.464331338413784771e-18,4.041994508805952262e-17,5.043445037825618531e-18,5.094935338070000580e-13,7.547934535009274179e-15,2.191609834173101809e-16,3.556028524211978532e-16,6.158079579396848140e-15,2.256694745091685977e-16,6.202764605804533936e-18,8.462594449913579205e-19,1.708395540576845590e-17,6.210354842960448590e-14,3.043740440195859564e-19,1.872858636892674725e-17,2.758738749717100837e-15,2.854002128310632660e-19,1.011221002836904456e-14,1.911610333880500524e-15,4.451588627620494385e-17,1.682850031318151245e-18,2.540982190969387467e-18,1.981089205906980548e-13,1.209034221946609612e-15,1.529136946206857939e-14,1.131033591660057811e-13,5.314627894103584739e-16,2.082473042439637006e-17,1.244483699814855513e-15,1.159374802059762956e-17,3.809332611182507268e-16,1.942900828090080854e-18,7.167457437689274302e-18,8.146373694852689464e-18,1.022494618076616841e-18,6.613976069449752340e-18,6.787233603999202610e-18,1.665625364053802223e-15,1.383762381944003951e-18,1.019582862391621237e-17,3.311006386471678193e-16,4.376377576278123765e-19,3.119888843059365599e-15,1.192044222660411073e-18,5.770791761951877276e-17,1.922251990066286331e-17,1.116957198362620820e-17,4.683435951702199277e-17,2.809184786042345432e-16,1.727620327998297043e-19,1.339766952156947498e-16
8.185969636904869295e-10,8.026652772635100428e-18,1.236737953837908420e-16,1.252504430320164307e-16,5.638089393579217812e-18,1.001414526280539533e-17,1.653495910197055205e-17,8.400182137336204044e-15,1.277933195649388431e-16,1.293892928755282371e-13,1.157740797217689252e-14,1.046152641565894899e-13,4.606769013646762811e-14,3.108549204548569746e-18,2.225902766874679757e-16,4.892908756973231828e-18,9.715696097961684154e-14,6.813416526413811719e-18,3.690128223967549714e-17,4.630530272461089026e-18,4.646638558642999438e-13,6.888496727116604934e-15,1.912829732093762974e-16,3.245431728156441183e-16,5.618202910941131501e-15,2.060041054562892469e-16,5.686745836694372456e-18,7.748190209603597130e-19,1.551724268161644580e-17,5.661710319091569272e-14,2.789488819971154721e-19,1.720501418408027915e-17,2.516299089659071328e-15,2.622811994951285715e-19,9.222671860300821947e-15,1.743426809247495913e-15,4.067242647368150124e-17,1.538614909684575904e-18,2.334933382290138141e-18,1.807489691063766080e-13,1.104639098958467443e-15,1.394620015253711006e-14,1.031560690801348574e-13,4.847084467924706787e-16,1.901463197565848294e-17,1.135033991186200970e-15,1.059433913014635550e-17,3.485867053163590207e-16,1.783225232205377476e-18,6.557164971886547518e-18,7.437462568993876184e-18,9.385934315194091510e-19,6.040293844289289664e-18,6.217675508350158232e-18,1.520191690122906746e-15,1.265231409168744081e-18,9.310950227590342172e-18,3.022375259647549059e-16,3.998326680448308917e-19,2.845351597530314432e-15,1.094223551250797728e-18,5.272044423180232925e-17,1.754290480083582344e-17,1.019738380596428013e-17,4.275964687883539795e-17,2.559724430621685108e-16,1.586828483105181076e-19,1.222593304866067155e-16
8.377290470870542820e-10,7.376551958913948562e-18,1.138592098858705225e-16,1.145417448102488423e-16,5.151596579328806900e-18,9.204946984200303602e-18,1.510507334612696858e-17,7.662035853588985911e-15,1.165989926997520012e-16,1.180273317495321982e-13,1.056367717841455388e-14,9.541829440062633329e-14,4.201699008805727343e-14,2.856130235906075122e-18,2.031052647667428288e-16,4.470353123893925797e-18,8.862420099525295034e-14,6.219608124181468697e-18,3.369105708258319383e-17,4.252834728123267579e-18,4.237848628999745595e-13,6.286966379727652419e-15,1.669714408771444902e-16,2.962106008127797848e-16,5.125816793803543264e-15,1.880634196877104470e-16,5.215005392082007002e-18,7.095512883331070643e-19,1.409221604680576865e-17,5.161515972251153669e-14,2.557087567584485444e-19,1.581107065256115111e-17,2.295211551672312340e-15,2.411255370456843881e-19,8.411515793738513424e-15,1.590063990559365015e-15,3.716449602683885543e-17,1.406928637777934748e-18,2.146383453018649194e-18,1.649157313822473459e-13,1.009358821379656895e-15,1.271956279795219424e-14,9.408519779327230991e-14,4.420740336995627150e-16,1.736308386853587234e-17,1.035227448954407199e-15,9.682120038633581281e-18,3.190424007823374843e-16,1.637180884061091260e-18,5.999807614072303322e-18,6.790681762832210503e-18,8.618543154626192986e-19,5.516809299394439586e-18,5.697198711270249318e-18,1.387525318478218428e-15,1.157010457787094584e-18,8.503523174996323152e-18,2.759062019859438438e-16,3.653290777615355416e-19,2.595009395140637774e-15,1.004753590295264666e-18,4.816862970406487918e-17,1.601079304504820081e-17,9.310408918242680353e-18,3.904201279865456354e-17,2.332362514387439981e-16,1.458023823189485110e-19,1.115714480146892578e-16
8.573082816841868760e-10,6.781626625403870295e-18,1.048703328633208900e-16,1.047636393669048310e-16,4.707566168560439336e-18,8.464282595229022595e-18,1.380012431145159772e-17,6.988896616338994600e-15,1.063889709367089964e-16,1.076656484480749108e-13,9.639064580672262578e-15,8.703146691552981271e-14,3.832314211923271934e-14,2.625166072501667942e-18,1.853329754094396188e-16,4.084694771378192333e-18,8.084269055964051381e-14,5.677881157548372263e-18,3.076214120850919132e-17,3.907306839104322326e-18,3.865081182356022673e-13,5.738245603670070160e-15,1.457684028029193008e-16,2.703650710600618117e-16,4.676736659572498282e-15,1.716956845475286352e-16,4.783692795700401945e-18,6.499174679717929529e-19,1.279620231827629865e-17,4.705494140548974527e-14,2.344634808449116995e-19,1.453554106775448143e-17,2.093593552261752092e-15,2.217635440219357118e-19,7.671829244672390802e-15,1.450214776045974813e-15,3.396264647527991365e-17,1.286691815773644980e-18,1.973819797843530894e-18,1.504746995107118897e-13,9.223933532060953681e-16,1.160100388839398003e-14,8.581345733405660991e-14,4.031962033938540689e-16,1.585614633304589975e-17,9.442136815785841750e-16,8.849441051621674137e-18,2.920554039812453999e-16,1.503585798515401596e-18,5.490755279475440265e-18,6.200567157670089704e-18,7.916563931227071780e-19,5.039111435226883166e-18,5.221525413288877858e-18,1.266502447669800262e-15,1.058196390556033638e-18,7.766740541874732035e-18,2.518839068176340343e-16,3.338371726524717622e-19,2.366728271013657094e-15,9.229104079352556185e-19,4.401422596725001194e-17,1.461319868076049700e-17,8.501152742871480219e-18,3.565005530844291289e-17,2.125144798276117873e-16,1.340168850873304483e-19,1.018223926542893444e-16
8.773451182096989311e-10,6.237108871429505207e-18,9.663615702954695302e-17,9.583464839995354639e-17,4.302271751165009025e-18,7.786234208064348470e-18,1.260914172983870073e-17,6.375032986531082805e-15,9.707654209848591966e-17,9.821606776261304624e-14,8.795720148099555236e-15,7.938334602963161178e-14,3.495467864282631398e-14,2.413801456379528963e-18,1.691225526755783335e-16,3.732694962451903709e-18,7.374620433428085935e-14,5.183653493752580603e-18,2.808979644193713409e-17,3.591161913923647890e-18,3.525159286009740007e-13,5.237685886719966121e-15,1.272748357676827632e-16,2.467876791576057970e-16,4.267146976726644234e-15,1.567625380356669198e-16,4.389294864410477017e-18,5.954260673246207312e-19,1.161765421062490675e-17,4.289744794963675726e-14,2.150395337694317585e-19,1.336819083258762055e-17,1.909728585722759716e-15,2.040403602192119604e-19,6.997309522939710860e-15,1.322687391187124905e-15,3.104002116452099571e-17,1.176901715396223296e-18,1.815861929386001772e-18,1.373032270836244677e-13,8.430130735692394306e-16,1.058099222537489311e-14,7.827037862301697197e-14,3.677436673398383260e-16,1.448110756161274005e-17,8.612173249902558011e-16,8.089325618023672167e-18,2.674022846511269049e-16,1.381361379701658185e-18,5.025784675271743390e-18,5.662136044983921296e-18,7.274330980550675559e-19,4.603177711765480374e-18,4.786752987925408068e-18,1.156098331264863614e-15,9.679654790145695322e-19,7.094394912296562223e-18,2.299675110552396320e-16,3.050926480168415426e-19,2.158562547221668622e-15,8.480333984190992703e-19,4.022235176374769730e-17,1.333828048403172080e-17,7.762781022068422390e-18,3.255513899982215928e-17,1.936289704619080030e-16,1.232316758282865729e-19,9.292950158712482749e-17
8.978502516437216491e-10,5.738647165213766163e-18,8.909185943226091795e-17,8.768045581618171604e-17,3.932314868336856052e-18,7.165400359869372076e-18,1.152212107138264615e-17,5.815219135395127819e-15,8.858264030999755534e-17,8.959819232556598971e-14,8.026486030581043307e-15,7.240879828702041975e-14,3.188290828300796365e-14,2.220343219088410816e-18,1.543364419652733312e-16,3.411400024756712209e-18,6.727435874411598067e-14,4.732746784050816738e-18,2.565146405279162725e-17,3.301858696701149352e-18,3.215186310020953686e-13,4.781048454805513580e-15,1.111430733690449248e-16,2.252788151189018002e-16,3.893568690876088528e-15,1.431378096096243858e-16,4.028606053666329526e-18,5.456287188797576038e-19,1.054605063450052854e-17,3.910712203681547971e-14,1.972785962872287071e-19,1.229967941792941139e-17,1.742051568874582525e-15,1.878146459119381572e-19,6.382210009506000336e-15,1.206395211053470998e-15,2.837212681121048698e-17,1.076643763627962269e-18,1.671249881777337005e-18,1.252894826982249212e-13,7.705525704321768538e-16,9.650837528284738024e-15,7.139170971850442134e-14,3.354143660768479540e-16,1.322637542988677266e-17,7.855314215727925217e-16,7.395411006669134068e-18,2.448792317517308078e-16,1.269523338095782050e-18,4.601043479804842627e-18,5.170844673371591229e-18,6.686674035110870000e-19,4.205339799850986888e-18,4.389320976938078195e-18,1.055378540718663989e-15,8.855664082087947942e-19,6.480825520640469408e-18,2.099717844691048072e-16,2.788544601429033279e-19,1.968738216215746323e-15,7.795197195140239451e-19,3.676119588214443974e-17,1.217524098395032727e-17,7.089061586878325207e-18,2.973115105908288555e-17,1.764173068999191367e-16,1.133603464646542422e-19,8.481739928192742008e-17
9.188346269272972708e-10,5.282269800215257294e-18,8.217825929362214838e-17,8.023327688003825817e-17,3.594596108661435607e-18,6.596850690623749770e-18,1.052993841672452581e-17,5.304690227934619148e-15,8.083517141083597362e-17,8.173871630347013735e-14,7.324835493429846662e-15,6.604843630471095183e-14,2.908167088369497688e-14,2.043246053541057293e-18,1.408492165737338517e-16,3.118116224983561079e-18,6.137209650312602790e-14,4.321350852466481640e-18,2.342657256632149012e-17,3.037077992559292298e-18,2.932521190545211594e-13,4.364468130898714560e-15,9.707018415472796829e-17,2.056564615302148756e-16,3.552829538362943102e-15,1.307064450276649644e-16,3.698701415319062309e-18,5.001163854091714453e-19,9.571805811273082221e-18,3.565154539121496502e-14,1.810362137988009576e-19,1.132148189677503348e-17,1.589135479208956167e-15,1.729573955872517317e-19,5.821291084134219808e-15,1.100347480939137806e-15,2.593662521674248546e-17,9.850837773929577544e-19,1.538833635017627156e-18,1.143314958128277296e-13,7.044049817008505322e-16,8.802616224717282639e-15,6.511886717288168200e-14,3.059328897897582600e-16,1.208137877028336750e-17,7.165113834998334011e-16,6.761894215085673777e-18,2.243003263822682652e-16,1.167173407390669729e-18,4.213017679835096544e-18,4.722549540974990615e-18,6.148874719169204311e-19,3.842252353832595387e-18,4.025980993995288652e-18,9.634909991796884141e-16,8.103138982571101561e-19,5.920870056596092085e-18,1.917278174476783419e-16,2.549027761943969928e-19,1.795637790855847551e-15,7.168192197879829460e-19,3.360174656843338628e-17,1.111423439704314386e-17,6.474311263730368064e-18,2.715427882616985561e-17,1.607314238389755137e-16,1.043240354995764475e-19,7.741735466860743882e-17
