# This data is taken from: https://arxiv.org/abs/1803.01038
# Adaptation: added in frequencies in Hz corresponding to T in GeV
#
# Original Header:
### Effective degrees of freedom for the energy density and for the entropy density in the Standard Model.
### Data points are spaced over the interval in log(T).
### 
### K. Saikawa and S. Shirai (2018).
#
#
T[GeV] f[Hz] g_*rho g_*s
74.272585 1.9512349342718975e-06 98.45578 97.532864
74.661834 1.961671681869953e-06 98.521187 97.598618
75.053123 1.9721601261530846e-06 98.585489 97.663323
75.446463 1.9827064129541352e-06 98.650322 97.728538
75.841863 1.9933032006846667e-06 98.714119 97.793056
76.239337 2.0039434255853483e-06 98.775102 97.855314
76.638893 2.014640415039589e-06 98.836354 97.917956
77.040543 2.025389531339054e-06 98.896307 97.979373
77.444298 2.036199850506782e-06 98.957076 98.041431
77.85017 2.0470719618108258e-06 99.018863 98.104401
78.258168 2.0579962593465535e-06 99.079432 98.166379
78.668304 2.0689754477377356e-06 99.139383 98.227907
79.08059 2.0800161454016186e-06 99.199802 98.289701
79.495037 2.091109276655405e-06 99.259125 98.350766
79.911656 2.102265566686016e-06 99.319232 98.41242
80.330458 2.1134817144459973e-06 99.37914 98.473714
80.751455 2.1247542839913863e-06 99.438658 98.534889
81.174659 2.136088055799675e-06 99.498581 98.596504
81.60008 2.1474818925734597e-06 99.558236 98.657756
82.027731 2.1589339693321344e-06 99.617202 98.718318
82.457623 2.1704430941413087e-06 99.675519 98.778449
82.889768 2.182020177129653e-06 99.735212 98.839714
83.324178 2.1936538128310545e-06 99.79396 98.900263
83.760865 2.205349595179901e-06 99.852676 98.960735
84.19984 2.217107335804458e-06 99.911357 99.021192
84.641116 2.2289269247963865e-06 99.969837 99.081449
85.084704 2.2408083414491823e-06 100.0281 99.141524
85.530617 2.2527498856232156e-06 100.08568 99.200994
85.978867 2.26475641253694e-06 100.14362 99.260809
86.429467 2.2768268317576824e-06 100.20148 99.320507
86.882427 2.2889587302135332e-06 100.25877 99.37971
87.337762 2.301153759794221e-06 100.31572 99.438594
87.795483 2.313416719793705e-06 100.37351 99.498331
88.255603 2.325745806693223e-06 100.43139 99.558089
88.718134 2.3381350392855054e-06 100.48809 99.616788
89.18309 2.350592772523149e-06 100.54539 99.676051
89.650482 2.363113997207703e-06 100.60202 99.734667
90.120323 2.375700319547111e-06 100.6585 99.793247
90.592627 2.3883546037251204e-06 100.71501 99.851745
91.067406 2.4010736813140573e-06 100.77106 99.909871
91.544674 2.4138631410332544e-06 100.82782 99.968714
92.024443 2.426717314114357e-06 100.88379 100.02679
92.506726 2.439637932717846e-06 100.93929 100.0844
92.991536 2.452629012368143e-06 100.99532 100.14258
93.478888 2.4656876505392917e-06 101.05086 100.20022
93.968793 2.478815433257551e-06 101.10646 100.25798
94.461266 2.492011654671453e-06 101.16168 100.31534
94.95632 2.5052787948016632e-06 101.21713 100.37295
95.453969 2.518615167124491e-06 101.27234 100.43036
95.954225 2.5320204812441006e-06 101.32706 100.48727
96.457104 2.5454968343235287e-06 101.3817 100.54409
96.962617 2.5590442246495712e-06 101.43633 100.60096
97.470781 2.572662710057443e-06 101.49069 100.65754
97.981607 2.586353486588093e-06 101.54514 100.71426
98.49511 2.600116984245492e-06 101.5995 100.77085
99.011305 2.613952252695445e-06 101.65357 100.82717
99.530205 2.6278601010197175e-06 101.70742 100.88327
100.05182 2.6418379821364606e-06 101.76043 100.93855
100.57618 2.6558537148442274e-06 101.8049 100.98531
101.10328 2.6699432410414336e-06 101.84916 101.03179
101.63314 2.6841066770384394e-06 101.89342 101.07835
102.16578 2.6983425592940703e-06 101.9372 101.1245
102.70121 2.7126563611348204e-06 101.98127 101.1708
103.23945 2.727044361647125e-06 102.0251 101.21694
103.78051 2.7415045784465865e-06 102.06806 101.26223
104.32441 2.756046139447692e-06 102.11198 101.30844
104.87115 2.770661278660528e-06 102.15526 101.35405
105.42076 2.7853550191440947e-06 102.19869 101.39977
105.97325 2.8001238624649504e-06 102.24159 101.445
106.52864 2.8149726164348328e-06 102.28475 101.49045
107.08693 2.8298977931876412e-06 102.32768 101.53577
107.64816 2.844903443429673e-06 102.37061 101.58098
108.21232 2.859984616314067e-06 102.4129 101.62563
108.77944 2.8751470127072387e-06 102.45542 101.67049
109.34954 2.890389068680883e-06 102.49767 101.71504
109.92262 2.9057125388937e-06 102.54015 101.75984
110.4987 2.921114811524554e-06 102.58208 101.80406
111.0778 2.936601407204978e-06 102.62465 101.84895
111.65994 2.952167496165883e-06 102.66657 101.89315
112.24513 2.967815627749369e-06 102.70845 101.93733
112.83339 2.983547289906439e-06 102.75051 101.98172
113.42473 2.9993615000255572e-06 102.79226 102.02572
114.01916 3.0152576241598226e-06 102.83384 102.06963
114.61672 3.0312383924539396e-06 102.87525 102.11328
115.2174 3.0473032789611277e-06 102.91674 102.15707
115.82123 3.0634539406115554e-06 102.95828 102.20087
116.42823 3.079689796146605e-06 102.99968 102.24451
117.03841 3.096011307587957e-06 103.04104 102.28812
117.65179 3.1124207535340685e-06 103.08267 102.33199
118.26838 3.128915108733196e-06 103.12378 102.37527
118.8882 3.1454966624007425e-06 103.16499 102.41871
119.51127 3.1621647708396285e-06 103.20586 102.46177
120.13761 3.178921670940309e-06 103.24679 102.50488
120.76723 3.1957701424057473e-06 103.28823 102.54847
121.40015 3.21270412768108e-06 103.32892 102.5913
122.03638 3.2297299073479962e-06 103.37004 102.63455
122.67595 3.2468470928691042e-06 103.41129 102.67789
123.31887 3.264052346671462e-06 103.45201 102.72068
123.96517 3.2813500321583355e-06 103.49291 102.76364
124.61484 3.2987381917618134e-06 103.53362 102.80638
125.26793 3.3162069018710045e-06 103.57194 102.84667
125.92443 3.33376824986231e-06 103.61038 102.88709
126.58438 3.351421052220418e-06 103.64833 102.92694
127.24779 3.3691684250348905e-06 103.68651 102.96703
127.91467 3.387009338222482e-06 103.72453 103.0069
128.58504 3.4049450875475488e-06 103.76253 103.04669
129.25893 3.422976914339924e-06 103.80067 103.0866
129.93636 3.4411044627719404e-06 103.83868 103.12631
130.61733 3.459329007372879e-06 103.87679 103.16605
131.30187 3.477652692663992e-06 103.91528 103.20612
131.99 3.4960751121172452e-06 103.95393 103.24628
132.68173 3.5145943065293173e-06 103.99221 103.28594
133.37709 3.5331884279371415e-06 104.02786 103.32372
134.0761 3.551869294722803e-06 104.06193 103.36017
134.77877 3.5707856486771467e-06 104.11243 103.40921
135.48512 3.5869555434583095e-06 103.82892 103.20638
136.19517 3.605892823948559e-06 103.85812 103.238
136.90894 3.6248653442165714e-06 103.87975 103.26386
137.62646 3.6439373007661207e-06 103.90123 103.28955
138.34773 3.6631125838191217e-06 103.92319 103.31568
139.07279 3.6823825634036816e-06 103.94396 103.34058
139.80164 3.7017567087614834e-06 103.96515 103.36585
140.53432 3.721232352528917e-06 103.98618 103.39094
141.27083 3.740813527807525e-06 104.00765 103.41641
142.01121 3.7604941992683905e-06 104.0284 103.44112
142.75546 3.7802786809408094e-06 104.0492 103.46586
143.50362 3.8001675732686438e-06 104.06989 103.49043
144.25569 3.820162875351705e-06 104.09084 103.51522
145.01171 3.839978705205699e-06 104.08035 103.51615
145.77169 3.858155224912314e-06 103.88008 103.37395
146.53565 3.878630753186973e-06 103.91828 103.41052
147.30362 3.899073730479159e-06 103.94135 103.43575
148.07561 3.919626310191227e-06 103.96464 103.46115
148.85164 3.940285553597546e-06 103.98765 103.48625
149.63175 3.961054524946646e-06 104.01062 103.51125
150.41594 3.981935580828878e-06 104.0339 103.53649
151.20424 4.002930335849154e-06 104.05755 103.562
151.99668 4.024041250324722e-06 104.08176 103.58794
152.79326 4.04526204884576e-06 104.1057 103.61356
153.59402 4.066601926372562e-06 104.13043 103.63982
154.39898 4.088052173012435e-06 104.15479 103.6657
155.20816 4.109626744537391e-06 104.18048 103.69272
156.02158 4.131320463417153e-06 104.20656 103.71992
156.83926 4.153143537319717e-06 104.23398 103.748
157.66122 4.1751057401764295e-06 104.26394 103.77808
158.48749 4.1972292794523125e-06 104.29843 103.81157
159.3181 4.219562529218598e-06 104.3421 103.85195
160.15305 4.2420602659156915e-06 104.3905 103.896
160.99239 4.2644379975268315e-06 104.41527 103.92233
161.83612 4.286748938472025e-06 104.42167 103.93466
162.68427 4.309108310844216e-06 104.4215 103.94212
163.53687 4.331552117034447e-06 104.41803 103.94698
164.39394 4.354091799177585e-06 104.41213 103.94972
165.25549 4.376743029153281e-06 104.40567 103.95201
166.12157 4.399507670064225e-06 104.3986 103.95373
166.99218 4.4223862743426115e-06 104.39085 103.95473
167.86736 4.445380947914953e-06 104.38254 103.95511
168.74712 4.468500457440748e-06 104.37484 103.95602
169.63149 4.491672696304627e-06 104.36039 103.95153
170.5205 4.515947204812804e-06 104.43742 104.01588
171.41416 4.539631617884679e-06 104.44789 104.03033
172.31251 4.563268343751484e-06 104.44225 104.03248
173.21557 4.5870301646368485e-06 104.43666 104.03457
174.12336 4.610917704892329e-06 104.43109 104.03655
175.03591 4.6349348591145415e-06 104.426 104.0389
175.95324 4.659074403535863e-06 104.42031 104.04053
176.87538 4.683344201601542e-06 104.41498 104.0424
177.80235 4.707740289903282e-06 104.4094 104.0439
178.73418 4.732269527077513e-06 104.40436 104.04581
179.67089 4.756924452844001e-06 104.39883 104.04712
180.61251 4.7817152225881516e-06 104.39401 104.04901
181.55907 4.8066322868157515e-06 104.38859 104.0502
182.51059 4.831682555510903e-06 104.38337 104.05147
183.46709 4.856866447440602e-06 104.37831 104.05277
184.42861 4.882184669711287e-06 104.37342 104.05414
185.39517 4.9076374787122124e-06 104.3686 104.05545
186.36679 4.933223626503663e-06 104.3637 104.05659
187.3435 4.958946984586781e-06 104.35903 104.05783
188.32533 4.984802774292704e-06 104.35392 104.05852
189.31231 5.0108046419483065e-06 104.35001 104.06031
190.30446 5.036934321561388e-06 104.34493 104.06083
191.30181 5.063209045455279e-06 104.3407 104.06208
192.30439 5.089619866748199e-06 104.33616 104.06293
193.31222 5.116171353923449e-06 104.33179 104.06385
194.32534 5.142864277464272e-06 104.32753 104.06477
195.34376 5.169698028274469e-06 104.32331 104.06564
196.36752 5.196676577823048e-06 104.31944 104.06675
197.39664 5.223793373559655e-06 104.31512 104.06733
198.43116 5.251057361165993e-06 104.31126 104.06827
199.47111 5.278469327634057e-06 104.30787 104.06959
200.5165 5.306019149277704e-06 104.30371 104.07005
201.56737 5.333717893141858e-06 104.29997 104.07084
202.62374 5.361561297699505e-06 104.29608 104.07139
203.68566 5.389555825432559e-06 104.29266 104.07233
204.75314 5.417696215823746e-06 104.28902 104.07295
205.82621 5.445990095526025e-06 104.28601 104.07413
206.90491 5.474427293035344e-06 104.28231 104.07454
207.98926 5.503014999958922e-06 104.27871 104.07498
209.07929 5.531759674731628e-06 104.27579 104.076
210.17504 5.560651595574711e-06 104.2724 104.07649
211.27652 5.5897003191890925e-06 104.26953 104.07741
212.38378 5.618901619546251e-06 104.26659 104.07819
213.49685 5.648253503361408e-06 104.26327 104.07852
214.61575 5.677762426780662e-06 104.26023 104.07906
215.74051 5.707428417601321e-06 104.25738 104.07972
216.87116 5.737253680641811e-06 104.25487 104.08065
218.00775 5.76723224914513e-06 104.2519 104.08105
219.15028 5.797370719747582e-06 104.24921 104.08167
220.29881 5.82766766696073e-06 104.24645 104.08215
221.45335 5.858123824298191e-06 104.24369 104.08257
222.61395 5.888744937563151e-06 104.24138 104.08337
223.78063 5.919523499667545e-06 104.2387 104.08375
224.95342 5.95046699397365e-06 104.23632 104.08436
226.13236 5.981572149290006e-06 104.23382 104.0848
227.31748 6.012845311815746e-06 104.23174 104.08559
228.50881 6.044281087137314e-06 104.22947 104.08614
229.70638 6.0758812183704126e-06 104.22709 104.08652
230.91023 6.107650946409495e-06 104.22505 104.08719
232.12039 6.139585055075956e-06 104.22273 104.08753
233.33689 6.171689029774897e-06 104.22059 104.08799
234.55976 6.203963110052452e-06 104.21859 104.08854
235.78905 6.23640964491373e-06 104.21683 104.08928
237.02477 6.269023745034823e-06 104.21481 104.08972
238.26698 6.3018078694240594e-06 104.21258 104.08989
239.51569 6.334769337126894e-06 104.21086 104.09052
240.77095 6.3679048868612315e-06 104.20923 104.09121
242.03278 6.40121200384806e-06 104.20733 104.09157
243.30123 6.434696703896308e-06 104.20564 104.09209
244.57633 6.468357656131533e-06 104.20399 104.09262
245.85811 6.5021923454026226e-06 104.20202 104.09278
247.1466 6.536206635182749e-06 104.20024 104.09309
248.44185 6.570406816504459e-06 104.19912 104.09402
249.74389 6.604783679359181e-06 104.19768 104.09458
251.05275 6.639337974484582e-06 104.19596 104.09483
252.36847 6.674074874138166e-06 104.19433 104.09513
253.69109 6.708996531587668e-06 104.19287 104.09555
255.02064 6.744103887582716e-06 104.19163 104.09616
256.35715 6.7793907428675815e-06 104.18994 104.09628
257.70067 6.814869559898218e-06 104.18885 104.09697
259.05124 6.850531769102193e-06 104.18747 104.09734
260.40888 6.88638599450608e-06 104.1865 104.09807
261.77363 6.9224242004972885e-06 104.18517 104.09842
263.14554 6.958654096375381e-06 104.18402 104.09891
264.52463 6.995069660127435e-06 104.18248 104.09898
265.91096 7.031682074913067e-06 104.18141 104.09949
267.30455 7.06848654038441e-06 104.18031 104.09993
268.70544 7.1054838911865015e-06 104.1792 104.10034
270.11368 7.142675451969424e-06 104.17804 104.10066
271.52929 7.18006335787614e-06 104.17701 104.10109
272.95233 7.217649338227072e-06 104.1761 104.10161
274.38282 7.255428387500716e-06 104.17481 104.10171
275.82081 7.293413304259862e-06 104.17417 104.10244
277.26634 7.3315939073365044e-06 104.17319 104.1028
278.71944 7.3699732895211495e-06 104.17209 104.10302
280.18016 7.4085587921812135e-06 104.17136 104.10358
281.64853 7.447343907293251e-06 104.17038 104.10386
283.1246 7.486333745586108e-06 104.16949 104.10421
284.6084 7.52553128651436e-06 104.16885 104.10478
286.09998 7.56493125780268e-06 104.16795 104.10508
287.59938 7.60453624938592e-06 104.16686 104.10515
289.10663 7.644351915903753e-06 104.16602 104.10545
290.62179 7.684380264791922e-06 104.16546 104.10601
292.14488 7.724615217056011e-06 104.16464 104.10629
293.67596 7.765062781278895e-06 104.16392 104.10665
295.21506 7.80572390019109e-06 104.16329 104.10707
296.76223 7.846599796575482e-06 104.16276 104.10757
298.3175 7.887684606050255e-06 104.16182 104.10765
299.88093 7.928989721300428e-06 104.16121 104.10803
301.45255 7.970512697445557e-06 104.16069 104.10848
303.03241 8.012251165277447e-06 104.15999 104.10874
304.62054 8.054213351043014e-06 104.15967 104.10936
306.217 8.096391346329703e-06 104.15897 104.10957
307.82183 8.138792255435703e-06 104.1584 104.1099
309.43507 8.18141991108664e-06 104.15815 104.11053
311.05676 8.224264135179384e-06 104.15736 104.1106
312.68695 8.2673384355462e-06 104.15698 104.11107
314.32568 8.310633460814006e-06 104.15618 104.11109
315.97301 8.354163407769468e-06 104.15595 104.11167
317.62896 8.397921810553322e-06 104.15576 104.11228
319.2936 8.441904727018715e-06 104.15516 104.11246
320.96696 8.486122231456888e-06 104.15486 104.11293
322.64908 8.53056712759037e-06 104.15423 104.11305
324.34003 8.575246548842887e-06 104.15368 104.11324
326.03983 8.620161043849516e-06 104.15317 104.11344
327.74855 8.665317747071204e-06 104.15314 104.11412
329.46622 8.710707386658708e-06 104.15284 104.11452
331.19289 8.756335709225671e-06 104.15255 104.1149
332.92861 8.802198419386857e-06 104.15191 104.11492
334.67343 8.848305960816672e-06 104.15159 104.11526
336.42739 8.89465562061727e-06 104.15126 104.11556
338.19054 8.941246298081046e-06 104.15083 104.11577
339.96294 8.988087744743138e-06 104.15079 104.11634
341.74462 9.035168137843386e-06 104.1503 104.11645
343.53564 9.082503925052052e-06 104.15039 104.11713
345.33605 9.130081670535901e-06 104.15002 104.11733
347.14589 9.177906296115412e-06 104.14952 104.11741
348.96522 9.225987172861714e-06 104.14934 104.11778
350.79408 9.274326927315375e-06 104.14962 104.1186
352.63252 9.322904924286578e-06 104.1489 104.11842
354.48061 9.371751557444754e-06 104.14906 104.1191
356.33837 9.42084059933062e-06 104.14835 104.11891
358.20588 9.470200615848467e-06 104.14849 104.11955
360.08317 9.51981114125643e-06 104.14809 104.11964
361.9703 9.569684656374322e-06 104.14787 104.1199
363.86732 9.619826837749226e-06 104.14811 104.12061
365.77428 9.670219633260423e-06 104.14757 104.12054
367.69123 9.720885942046257e-06 104.14761 104.12103
369.61823 9.771809837962346e-06 104.14714 104.12101
371.55533 9.823008856977628e-06 104.14718 104.12149
373.50259 9.874478081249296e-06 104.14729 104.12202
375.46005 9.926209702767986e-06 104.14695 104.1221
377.42776 9.978217698506942e-06 104.14696 104.12253
379.40579 1.0030496144167729e-05 104.14679 104.12276
381.39419 1.0083048260148346e-05 104.1466 104.12297
383.393 1.0135881259071717e-05 104.14673 104.12348
385.40229 1.0188983065084643e-05 104.14636 104.12349
387.42212 1.024237102767541e-05 104.14646 104.12397
389.45252 1.029603469566787e-05 104.14632 104.1242
391.49357 1.0349986225646874e-05 104.14653 104.12476
393.54532 1.0404213059253409e-05 104.14629 104.12487
395.60782 1.0458724932325092e-05 104.14611 104.12504
397.68112 1.0513522508705888e-05 104.14593 104.1252
399.7653 1.0568614839310264e-05 104.14614 104.12573
401.86039 1.0623992292849871e-05 104.14618 104.1261
403.96647 1.0679658983585435e-05 104.14611 104.12634
406.08358 1.0735617150896879e-05 104.14606 104.12661
408.21179 1.0791869680825717e-05 104.14603 104.12688
410.35115 1.084841565405651e-05 104.14593 104.12708
412.50173 1.0905253935575729e-05 104.14557 104.12701
414.66357 1.096239656404161e-05 104.14562 104.12736
416.83675 1.1019848581895953e-05 104.14618 104.1282
419.02131 1.1077593653768853e-05 104.14628 104.12857
421.21732 1.1135634041636057e-05 104.14599 104.12856
423.42485 1.1193985090944532e-05 104.14603 104.12887
425.64394 1.1252644536172586e-05 104.14621 104.12931
427.87466 1.1311605043333346e-05 104.14602 104.12937
430.11707 1.137087937687909e-05 104.1461 104.1297
432.37123 1.1430463713264175e-05 104.14615 104.13
434.63721 1.1490358239534347e-05 104.14606 104.13015
436.91507 1.155057393078426e-05 104.14634 104.13066
439.20486 1.161109568849372e-05 104.14614 104.1307
441.50665 1.1671939409036707e-05 104.14616 104.13094
443.8205 1.1733103750225297e-05 104.14628 104.13128
446.14648 1.1794590402647526e-05 104.14651 104.13174
448.48465 1.1856395288624122e-05 104.14649 104.13193
450.83508 1.1918523818302346e-05 104.14645 104.1321
453.19782 1.1980983632441391e-05 104.1467 104.13255
455.57295 1.2043765569951473e-05 104.14669 104.13275
